"date_id","balance_id","balance_date","account_id","account_number","account_type","credit_score","currency_code","currency_name","opening_balance","closing_balance","average_balance"
1645,15247,"2024-07-02",25,9343070075,Investment,339,INR,Indian Rupee,789905.38,582045.17,386833.015
359,37902,"2020-12-24",60,8330786189,Savings,416,USD,Us Dollar,896814.31,686965.84,507382.995
1295,19648,"2023-07-18",23,3126616099,Savings,443,USD,Us Dollar,870534.81,62175.49,646911.505
1137,51028,"2023-02-10",8,3080407149,Savings,579,USD,Us Dollar,645250.85,452637.29,461520.985
157,25653,"2020-06-05",5,8185036628,Savings,709,EUR,Euro,956167.68,534201.28,438787.445
1329,71620,"2023-08-21",77,8745713343,Checking,601,USD,Us Dollar,514463.37,669866.94,870932.875
857,61856,"2022-05-06",54,3249098952,Savings,523,EUR,Euro,881016.59,452172.02,798431.14
796,58288,"2022-03-06",22,3816279528,Investment,674,EUR,Euro,587006.21,266230.41,853006.115
1384,67622,"2023-10-15",78,7718346871,Checking,775,INR,Indian Rupee,966043.27,948134.4,427159.885
128,57985,"2020-05-07",58,5002360478,Investment,467,INR,Indian Rupee,862274.82,543180.92,464965.095
1038,92818,"2022-11-03",1,4051390763,Investment,310,EUR,Euro,723817.28,459735.1,432764.25
669,35900,"2021-10-30",61,7750543145,Savings,640,EUR,Euro,984731.64,937008.58,594171.09
1666,19707,"2024-07-23",7,9846911760,Investment,728,USD,Us Dollar,307178.61,815337.06,861900.75
1619,34387,"2024-06-06",72,9317981806,Investment,618,EUR,Euro,746922.08,399713.67,868686.455
552,34515,"2021-07-05",24,1402844576,Savings,695,EUR,Euro,539148.95,563434.1,657222.915
1753,86976,"2024-10-18",39,9641676419,Checking,792,INR,Indian Rupee,725247.67,292595.86,917118.25
1032,77533,"2022-10-28",16,1810851648,Savings,657,EUR,Euro,988968.43,87136.67,553455.495
1520,58695,"2024-02-28",36,8666354042,Savings,558,EUR,Euro,506273.54,329214.73,423844.835
993,64112,"2022-09-19",4,9287849202,Investment,790,INR,Indian Rupee,43790.83,557935.08,329336.37
124,32605,"2020-05-03",69,8735587101,Checking,836,USD,Us Dollar,982429.29,851104.79,852321.145
179,62584,"2020-06-27",95,1905214712,Checking,323,INR,Indian Rupee,943348.71,349362.92,518079.125
1198,3853,"2023-04-12",38,5646590499,Investment,814,EUR,Euro,979574.73,829164.33,489084.345
45,47147,"2020-02-14",88,5866494339,Investment,422,EUR,Euro,769617.77,507137.18,134564.38
1792,11237,"2024-11-26",97,7740150564,Investment,586,USD,Us Dollar,126989.82,65112.92,449377.585
1716,65794,"2024-09-11",40,6440589972,Investment,338,EUR,Euro,190366.51,793590.25,368006.355
430,68185,"2021-03-05",94,4187234787,Savings,615,USD,Us Dollar,523331.13,414905.08,874329.785
1385,42445,"2023-10-16",49,9139215473,Savings,443,EUR,Euro,736729.42,809061.55,732939.72
231,18386,"2020-08-18",73,6065704667,Checking,350,EUR,Euro,334443.05,924089.98,618076.155
334,5942,"2020-11-29",80,2743334768,Investment,398,INR,Indian Rupee,472555.47,699096.42,263180.975
1518,58021,"2024-02-26",1,4051390763,Investment,310,USD,Us Dollar,297180.71,288347.21,686967.285
777,99666,"2022-02-15",16,1810851648,Savings,657,INR,Indian Rupee,192202.16,550197.01,479710.39
1197,51328,"2023-04-11",41,3302270666,Savings,726,EUR,Euro,896495.4,220375.39,175115.1
1709,33842,"2024-09-04",33,2971836125,Checking,359,USD,Us Dollar,540618.86,293097.35,604839.03
705,38552,"2021-12-05",11,1378115510,Savings,677,EUR,Euro,717613.48,100404.62,388705.13
336,42650,"2020-12-01",63,7414476694,Checking,751,EUR,Euro,424483.02,542668.3,381842.6
469,93713,"2021-04-13",6,9559156298,Investment,490,INR,Indian Rupee,141842.27,25553.0,441031.135
578,4646,"2021-07-31",14,7850976653,Investment,698,INR,Indian Rupee,53730.28,913444.03,210356.145
1771,33,"2024-11-05",99,6656233056,Investment,418,INR,Indian Rupee,921032.68,805282.01,644966.51
981,30440,"2022-09-07",54,3249098952,Savings,523,EUR,Euro,637983.91,807906.3,448366.765
1255,57622,"2023-06-08",15,1075123078,Savings,411,INR,Indian Rupee,500554.24,903225.76,644537.725
1267,97291,"2023-06-20",63,7414476694,Checking,751,EUR,Euro,140611.7,72428.26,347282.91
38,40202,"2020-02-07",73,6065704667,Checking,350,INR,Indian Rupee,796241.6,679421.95,497120.795
548,47027,"2021-07-01",17,6920920144,Checking,748,EUR,Euro,576094.25,583530.06,364611.88
1433,79088,"2023-12-03",61,7750543145,Savings,640,INR,Indian Rupee,273118.02,482392.79,623151.575
293,34805,"2020-10-19",82,9992038947,Investment,664,EUR,Euro,853892.35,316801.18,478269.32
208,8367,"2020-07-26",46,2335408268,Checking,561,INR,Indian Rupee,140541.0,6915.2,348074.28
821,6658,"2022-03-31",95,1905214712,Checking,323,EUR,Euro,750575.51,103776.34,416490.715
1491,25712,"2024-01-30",51,8023173848,Savings,789,INR,Indian Rupee,776078.57,629512.83,374517.48
1543,90299,"2024-03-22",13,8512646775,Savings,664,INR,Indian Rupee,365957.44,326158.9,545412.63
1751,36457,"2024-10-16",57,2988264762,Checking,843,INR,Indian Rupee,489613.26,348868.99,315111.8
1714,14144,"2024-09-09",16,1810851648,Savings,657,INR,Indian Rupee,722209.22,795478.88,791145.705
253,94003,"2020-09-09",74,8466553961,Checking,513,INR,Indian Rupee,123189.72,99263.11,441660.245
1296,70084,"2023-07-19",48,7413651771,Checking,442,USD,Us Dollar,876549.43,309007.22,389931.665
36,47104,"2020-02-05",28,1764838640,Investment,783,INR,Indian Rupee,430130.89,94415.31,421661.48
369,63648,"2021-01-03",60,8330786189,Savings,416,USD,Us Dollar,647334.57,720197.34,740550.57
821,50283,"2022-03-31",31,5341948287,Savings,705,USD,Us Dollar,100444.35,333320.24,654398.095
1401,61602,"2023-11-01",1,4051390763,Investment,310,INR,Indian Rupee,307178.27,207958.84,642077.94
1340,64323,"2023-09-01",50,7268934381,Savings,666,INR,Indian Rupee,723034.81,289942.27,828088.995
1310,89838,"2023-08-02",93,8902869633,Savings,721,INR,Indian Rupee,235787.18,692070.77,661231.17
866,42076,"2022-05-15",88,5866494339,Investment,422,EUR,Euro,545538.14,323087.97,310673.08
443,6824,"2021-03-18",37,3399529185,Savings,804,EUR,Euro,320256.32,108371.39,325168.19
581,80186,"2021-08-03",43,8138063800,Savings,601,EUR,Euro,36066.65,175375.89,453948.82
66,17752,"2020-03-06",90,6196253681,Savings,834,EUR,Euro,317602.71,467775.28,135597.415
1510,55582,"2024-02-18",47,5255412319,Savings,313,INR,Indian Rupee,756295.06,875555.3,810028.3
269,13236,"2020-09-25",27,2798483663,Investment,698,EUR,Euro,367943.36,220382.15,638853.9
407,22926,"2021-02-10",72,9317981806,Investment,618,USD,Us Dollar,541128.72,695099.02,386927.47
170,10366,"2020-06-18",7,9846911760,Investment,728,USD,Us Dollar,323088.58,97542.31,443229.395
1507,44204,"2024-02-15",89,2389511583,Savings,819,USD,Us Dollar,248643.6,313286.15,326995.98
1384,13635,"2023-10-15",14,7850976653,Investment,698,USD,Us Dollar,137687.99,456532.06,226605.13
741,42794,"2022-01-10",55,4095934095,Savings,315,INR,Indian Rupee,316737.7,984988.32,714517.46
1664,47362,"2024-07-21",32,7493577945,Investment,678,USD,Us Dollar,523573.59,441167.67,679889.605
833,54999,"2022-04-12",51,8023173848,Savings,789,USD,Us Dollar,432138.32,110811.46,430485.975
1601,85024,"2024-05-19",28,1764838640,Investment,783,USD,Us Dollar,760057.85,522932.49,257701.48
264,8120,"2020-09-20",98,4963601096,Savings,332,USD,Us Dollar,782505.74,280096.72,479817.56
298,1294,"2020-10-24",70,5975269469,Checking,732,USD,Us Dollar,827232.77,434905.49,439149.695
700,9323,"2021-11-30",15,1075123078,Savings,411,USD,Us Dollar,927997.71,914205.48,434252.2
1750,67694,"2024-10-15",91,8905846858,Investment,404,USD,Us Dollar,911738.39,774184.6,324795.63
1693,16718,"2024-08-19",79,2507273526,Savings,778,INR,Indian Rupee,581827.56,551285.09,580096.38
844,15950,"2022-04-23",47,5255412319,Savings,313,EUR,Euro,267772.27,672957.04,217088.63
568,48940,"2021-07-21",65,3274150100,Investment,660,USD,Us Dollar,87179.42,386848.15,692515.725
1247,86107,"2023-05-31",6,9559156298,Investment,490,USD,Us Dollar,913362.58,740531.02,263678.27
1479,88932,"2024-01-18",67,1594417161,Investment,415,EUR,Euro,484555.1,208175.26,188930.925
1588,46441,"2024-05-06",90,6196253681,Savings,834,EUR,Euro,899981.65,193312.42,370666.64
1683,10580,"2024-08-09",31,5341948287,Savings,705,INR,Indian Rupee,117550.03,523362.19,489080.92
279,79469,"2020-10-05",1,4051390763,Investment,310,INR,Indian Rupee,266643.39,810096.86,731642.52
638,98809,"2021-09-29",41,3302270666,Savings,726,INR,Indian Rupee,82132.38,182765.34,380076.26
945,21677,"2022-08-02",24,1402844576,Savings,695,USD,Us Dollar,203820.84,776726.0,483331.165
1238,43609,"2023-05-22",41,3302270666,Savings,726,USD,Us Dollar,192877.12,289980.84,767811.715
1813,22315,"2024-12-17",3,4467657561,Checking,576,INR,Indian Rupee,763555.74,295542.21,582071.895
550,93912,"2021-07-03",17,6920920144,Checking,748,USD,Us Dollar,416247.09,986267.41,926080.94
1791,46968,"2024-11-25",78,7718346871,Checking,775,EUR,Euro,669635.74,734424.37,297639.05
1463,707,"2024-01-02",39,9641676419,Checking,792,EUR,Euro,973468.34,562308.07,336837.315
417,96382,"2021-02-20",47,5255412319,Savings,313,INR,Indian Rupee,134349.42,453564.6,525428.545
313,29520,"2020-11-08",18,1210678639,Investment,518,EUR,Euro,93460.62,487421.79,670908.62
1210,17953,"2023-04-24",16,1810851648,Savings,657,EUR,Euro,319647.47,727307.11,351927.69
1009,6711,"2022-10-05",55,4095934095,Savings,315,EUR,Euro,670972.77,638370.76,535472.365
702,9674,"2021-12-02",28,1764838640,Investment,783,USD,Us Dollar,274146.33,948289.69,299935.27
1602,8284,"2024-05-20",97,7740150564,Investment,586,EUR,Euro,368561.52,45475.07,754903.085
1512,49594,"2024-02-20",81,1133303244,Investment,729,EUR,Euro,134623.08,643627.45,605945.46
1171,66002,"2023-03-16",33,2971836125,Checking,359,EUR,Euro,323086.74,787657.76,184061.51
1787,47017,"2024-11-21",29,6684283366,Investment,776,EUR,Euro,909425.15,746802.77,425942.09
1307,79655,"2023-07-30",6,9559156298,Investment,490,EUR,Euro,495094.07,504295.39,466853.29
705,93836,"2021-12-05",2,6556879216,Savings,462,USD,Us Dollar,53447.9,287025.59,401643.465
544,62106,"2021-06-27",39,9641676419,Checking,792,EUR,Euro,157067.79,252576.06,245108.225
708,99070,"2021-12-08",43,8138063800,Savings,601,EUR,Euro,731771.1,857577.81,675476.305
788,66223,"2022-02-26",40,6440589972,Investment,338,INR,Indian Rupee,804287.22,405717.99,540427.49
1319,15532,"2023-08-11",66,4959466220,Investment,521,INR,Indian Rupee,27482.58,555299.59,640670.69
164,20998,"2020-06-12",84,2835651681,Investment,828,INR,Indian Rupee,62613.2,815893.29,362476.66
1518,85627,"2024-02-26",65,3274150100,Investment,660,EUR,Euro,730929.83,64940.89,576370.4
437,43279,"2021-03-12",29,6684283366,Investment,776,INR,Indian Rupee,560128.37,627481.18,97819.98
1171,57785,"2023-03-16",14,7850976653,Investment,698,EUR,Euro,476728.93,709401.59,651543.525
1724,48939,"2024-09-19",26,5159171446,Savings,508,USD,Us Dollar,249082.33,94977.1,390778.11
1791,67703,"2024-11-25",47,5255412319,Savings,313,INR,Indian Rupee,639401.52,995120.39,684278.73
420,29408,"2021-02-23",20,5244343629,Savings,800,USD,Us Dollar,886609.48,864527.02,477306.53
695,26328,"2021-11-25",89,2389511583,Savings,819,EUR,Euro,62485.54,736362.14,633461.91
487,2792,"2021-05-01",13,8512646775,Savings,664,INR,Indian Rupee,600563.17,729795.04,548107.16
938,38945,"2022-07-26",62,2171840078,Savings,836,INR,Indian Rupee,291741.13,991847.82,861626.16
1630,38719,"2024-06-17",36,8666354042,Savings,558,EUR,Euro,81284.2,126520.5,504859.75
1051,22527,"2022-11-16",94,4187234787,Savings,615,USD,Us Dollar,159632.1,878348.37,115380.88
1193,40348,"2023-04-07",52,5623049910,Checking,438,INR,Indian Rupee,951363.82,294792.25,218125.605
1402,28948,"2023-11-02",25,9343070075,Investment,339,EUR,Euro,640368.41,443089.26,619573.73
165,74096,"2020-06-13",92,2027696396,Investment,719,EUR,Euro,992816.85,107515.84,562777.115
52,27232,"2020-02-21",36,8666354042,Savings,558,EUR,Euro,18470.25,851612.44,634946.755
725,51568,"2021-12-25",66,4959466220,Investment,521,EUR,Euro,566965.32,649851.81,390202.785
1461,65165,"2023-12-31",21,3221389644,Savings,600,USD,Us Dollar,936475.71,966032.5,145654.845
912,82872,"2022-06-30",90,6196253681,Savings,834,INR,Indian Rupee,452305.36,213198.37,458387.52
595,26062,"2021-08-17",33,2971836125,Checking,359,INR,Indian Rupee,171407.76,608163.23,460843.095
1616,5404,"2024-06-03",45,8713903249,Investment,540,EUR,Euro,640817.77,884268.28,357957.965
448,22984,"2021-03-23",30,7697169500,Checking,553,EUR,Euro,260491.7,129968.77,226614.96
169,47988,"2020-06-17",43,8138063800,Savings,601,INR,Indian Rupee,364102.37,698168.92,725342.025
1143,82697,"2023-02-16",33,2971836125,Checking,359,INR,Indian Rupee,522303.52,889588.15,716877.305
38,4404,"2020-02-07",29,6684283366,Investment,776,EUR,Euro,73066.2,499108.97,611200.295
1384,30760,"2023-10-15",85,9356198692,Savings,506,INR,Indian Rupee,596656.28,688887.94,105568.595
1053,94291,"2022-11-18",18,1210678639,Investment,518,EUR,Euro,856796.79,25558.54,543976.93
712,80694,"2021-12-12",85,9356198692,Savings,506,INR,Indian Rupee,3258.01,892708.65,770075.96
362,68956,"2020-12-27",35,3938325125,Savings,653,USD,Us Dollar,522945.24,908965.12,569228.72
1034,83732,"2022-10-30",59,5988217223,Checking,760,EUR,Euro,336921.16,586194.58,494949.025
363,87808,"2020-12-28",23,3126616099,Savings,443,USD,Us Dollar,643937.65,199263.16,227833.65
1331,19673,"2023-08-23",34,2387898494,Investment,827,EUR,Euro,341054.31,506717.39,497418.26
68,54176,"2020-03-08",25,9343070075,Investment,339,USD,Us Dollar,575566.04,993743.47,310721.905
1746,70208,"2024-10-11",86,9539212672,Checking,664,USD,Us Dollar,55455.46,734956.7,294091.985
172,11514,"2020-06-20",76,3040393128,Checking,439,USD,Us Dollar,921417.97,133142.93,382243.235
778,45353,"2022-02-16",45,8713903249,Investment,540,EUR,Euro,908900.09,542382.58,524831.29
1369,91525,"2023-09-30",92,2027696396,Investment,719,INR,Indian Rupee,549406.65,598444.67,706541.425
456,72655,"2021-03-31",85,9356198692,Savings,506,USD,Us Dollar,568672.54,58502.44,217515.93
448,88762,"2021-03-23",5,8185036628,Savings,709,INR,Indian Rupee,241726.85,963644.23,813170.125
851,56672,"2022-04-30",86,9539212672,Checking,664,EUR,Euro,894022.42,581895.86,731355.445
315,33202,"2020-11-10",45,8713903249,Investment,540,USD,Us Dollar,352543.72,737907.55,615023.66
959,65291,"2022-08-16",91,8905846858,Investment,404,INR,Indian Rupee,501748.88,841421.15,213244.91
1740,16744,"2024-10-05",94,4187234787,Savings,615,USD,Us Dollar,114725.67,430298.76,804511.82
335,72419,"2020-11-30",86,9539212672,Checking,664,EUR,Euro,73623.15,827924.75,665141.935
268,25420,"2020-09-24",65,3274150100,Investment,660,USD,Us Dollar,215056.97,402326.78,118262.68
1052,31194,"2022-11-17",27,2798483663,Investment,698,EUR,Euro,683568.63,377923.47,742155.775
861,42462,"2022-05-10",43,8138063800,Savings,601,EUR,Euro,470566.62,418441.46,214303.38
1123,18104,"2023-01-27",92,2027696396,Investment,719,EUR,Euro,245461.32,724506.3,812204.3
729,69155,"2021-12-29",40,6440589972,Investment,338,USD,Us Dollar,529246.72,559916.33,304447.95
1015,24567,"2022-10-11",96,2342810792,Savings,816,USD,Us Dollar,485328.06,739858.13,328374.19
1105,27706,"2023-01-09",24,1402844576,Savings,695,INR,Indian Rupee,269815.65,557910.72,163311.83
632,90119,"2021-09-23",36,8666354042,Savings,558,USD,Us Dollar,230811.82,536973.92,154265.995
1738,97336,"2024-10-03",21,3221389644,Savings,600,EUR,Euro,204420.13,373744.0,605861.775
918,6373,"2022-07-06",49,9139215473,Savings,443,EUR,Euro,599801.57,661722.79,522605.655
37,26567,"2020-02-06",38,5646590499,Investment,814,EUR,Euro,450627.05,987593.75,767448.49
73,5343,"2020-03-13",68,4155141978,Investment,700,EUR,Euro,556561.21,487916.8,562027.305
432,11231,"2021-03-07",86,9539212672,Checking,664,INR,Indian Rupee,432497.41,977187.73,252773.05
1820,68732,"2024-12-24",21,3221389644,Savings,600,USD,Us Dollar,860469.08,642275.1,264688.915
1015,83377,"2022-10-11",87,3297859812,Checking,628,INR,Indian Rupee,398368.21,263904.38,737110.295
1549,87835,"2024-03-28",95,1905214712,Checking,323,INR,Indian Rupee,80576.26,571357.69,348415.465
1477,43508,"2024-01-16",63,7414476694,Checking,751,EUR,Euro,182302.37,967939.47,922215.385
711,64692,"2021-12-11",75,2100030995,Investment,357,USD,Us Dollar,915285.21,30411.13,413229.775
1239,13141,"2023-05-23",29,6684283366,Investment,776,INR,Indian Rupee,946638.76,423906.05,684595.945
582,27582,"2021-08-04",68,4155141978,Investment,700,EUR,Euro,799082.27,739059.88,701682.84
250,66972,"2020-09-06",91,8905846858,Investment,404,INR,Indian Rupee,415015.96,16814.24,794692.31
1280,67596,"2023-07-03",88,5866494339,Investment,422,EUR,Euro,778795.53,311041.46,171433.32
1220,36839,"2023-05-04",17,6920920144,Checking,748,EUR,Euro,417177.25,656012.0,609009.22
1148,40746,"2023-02-21",59,5988217223,Checking,760,EUR,Euro,483790.86,401493.37,60319.94
1510,24669,"2024-02-18",55,4095934095,Savings,315,EUR,Euro,404563.82,887117.95,593485.43
1376,14180,"2023-10-07",24,1402844576,Savings,695,INR,Indian Rupee,626646.31,981737.49,346884.885
234,59408,"2020-08-21",51,8023173848,Savings,789,INR,Indian Rupee,78540.15,109087.98,345981.39
916,95781,"2022-07-04",35,3938325125,Savings,653,EUR,Euro,730907.89,937038.62,66030.35
1560,53184,"2024-04-08",42,4596726978,Savings,593,EUR,Euro,306974.09,958142.61,770939.765
1545,33401,"2024-03-24",35,3938325125,Savings,653,EUR,Euro,252170.46,963784.79,759578.92
1241,48272,"2023-05-25",58,5002360478,Investment,467,EUR,Euro,780065.28,461406.85,581186.75
508,25188,"2021-05-22",14,7850976653,Investment,698,INR,Indian Rupee,263304.06,619616.41,524573.055
1444,450,"2023-12-14",33,2971836125,Checking,359,USD,Us Dollar,963667.37,703022.28,519114.43
474,7065,"2021-04-18",100,7146993266,Savings,670,USD,Us Dollar,996256.65,99465.79,285516.04
1806,30740,"2024-12-10",15,1075123078,Savings,411,EUR,Euro,487221.79,14709.41,572743.185
186,89427,"2020-07-04",57,2988264762,Checking,843,USD,Us Dollar,384089.81,408821.51,856517.955
1553,63006,"2024-04-01",19,6221773017,Investment,476,EUR,Euro,79599.54,77573.22,704824.495
1298,1474,"2023-07-21",99,6656233056,Investment,418,EUR,Euro,408907.96,209070.78,671559.275
479,60518,"2021-04-23",54,3249098952,Savings,523,EUR,Euro,422168.64,111115.1,461037.135
1459,44616,"2023-12-29",65,3274150100,Investment,660,USD,Us Dollar,812245.14,52683.38,207266.005
952,49783,"2022-08-09",36,8666354042,Savings,558,EUR,Euro,657692.26,50925.96,558062.74
456,937,"2021-03-31",93,8902869633,Savings,721,USD,Us Dollar,194035.79,847910.31,677081.705
1512,41938,"2024-02-20",90,6196253681,Savings,834,INR,Indian Rupee,761579.29,536971.75,536195.615
1031,75121,"2022-10-27",56,9543734386,Savings,612,EUR,Euro,77682.15,328237.78,665719.15
1510,78776,"2024-02-18",18,1210678639,Investment,518,INR,Indian Rupee,667774.62,421490.38,745544.105
330,89664,"2020-11-25",68,4155141978,Investment,700,INR,Indian Rupee,564535.26,295354.48,904696.685
749,99398,"2022-01-18",7,9846911760,Investment,728,EUR,Euro,967255.99,791977.06,649660.6
1670,38994,"2024-07-27",56,9543734386,Savings,612,EUR,Euro,953416.03,472577.09,209818.165
940,91290,"2022-07-28",39,9641676419,Checking,792,INR,Indian Rupee,361426.11,446223.1,354228.74
975,90199,"2022-09-01",72,9317981806,Investment,618,INR,Indian Rupee,308811.16,869671.52,504436.255
1580,16362,"2024-04-28",78,7718346871,Checking,775,INR,Indian Rupee,931667.75,322784.39,514024.535
38,36581,"2020-02-07",93,8902869633,Savings,721,USD,Us Dollar,312858.53,489535.75,253664.365
568,32662,"2021-07-21",83,7156618058,Savings,644,INR,Indian Rupee,111034.17,710347.75,69689.465
106,71231,"2020-04-15",43,8138063800,Savings,601,EUR,Euro,946117.07,97610.57,590404.115
891,8972,"2022-06-09",2,6556879216,Savings,462,INR,Indian Rupee,872852.58,849826.69,930417.845
671,3018,"2021-11-01",27,2798483663,Investment,698,INR,Indian Rupee,420044.69,222650.32,497187.39
514,53129,"2021-05-28",53,9367791903,Investment,461,INR,Indian Rupee,613852.48,668838.24,678728.495
