"transaction_id","date_id","date","account_number","account_type","credit_score","transaction_type_name","currency_code","currency_name","channel_name","city","state","postal_code","country","transaction_amount","transaction_status"
32421,649,"2021-10-10",3040393128,Checking,439,Transfer,EUR,Euro,Telephone,Jacksonchester,Wisconsin,72317,Namibia,8243.07,Completed
88333,696,"2021-11-26",7146993266,Savings,670,Transfer,USD,Us Dollar,Online,Cookberg,Louisiana,84988,San Marino,6500.77,Completed
5315,1042,"2022-11-07",8666354042,Savings,558,Deposit,EUR,Euro,Telephone,Port Frank,Missouri,29206,Mauritius,7616.82,Completed
82183,1453,"2023-12-23",7740150564,Investment,586,Withdrawal,EUR,Euro,In-Store,West Darryl,New Hampshire,88852,Colombia,3388.25,Failed
72101,1092,"2022-12-27",1402844576,Savings,695,Transfer,INR,Indian Rupee,Telephone,Sarahside,Alabama,21382,Nepal,9720.97,Pending
98940,1769,"2024-11-03",2743334768,Investment,398,Payment,INR,Indian Rupee,ATM,Smithberg,North Carolina,91280,Christmas Island,7125.5,Completed
61626,327,"2020-11-22",6221773017,Investment,476,Transfer,EUR,Euro,Telephone,Jacksonchester,Wisconsin,72317,Namibia,8577.52,Failed
38935,1267,"2023-06-20",9343070075,Investment,339,Transfer,EUR,Euro,ATM,Sarahside,Alabama,21382,Nepal,7269.59,Completed
45291,244,"2020-08-31",1378115510,Savings,677,Payment,USD,Us Dollar,ATM,North Andrea,Illinois,70137,Grenada,642.34,Pending
35775,364,"2020-12-29",9356198692,Savings,506,Deposit,EUR,Euro,Telephone,East Andrewfort,California,90892,Madagascar,535.91,Completed
77119,1130,"2023-02-03",7740150564,Investment,586,Deposit,EUR,Euro,Mobile App,East Charles,Vermont,20750,Cuba,2443.16,Pending
63526,1366,"2023-09-27",3040393128,Checking,439,Transfer,USD,Us Dollar,Mobile App,Port Derek,Tennessee,38085,Cayman Islands,8867.27,Pending
99935,1382,"2023-10-13",3221389644,Savings,600,Deposit,INR,Indian Rupee,ATM,South Davidville,North Carolina,29814,Togo,3978.3,Pending
16660,943,"2022-07-31",5244343629,Savings,800,Deposit,USD,Us Dollar,ATM,Stephanieview,Oregon,76231,Guernsey,4812.34,Failed
98826,217,"2020-08-04",8905846858,Investment,404,Payment,EUR,Euro,In-Store,Burkestad,Kansas,53606,Korea,7179.67,Completed
14575,804,"2022-03-14",5866494339,Investment,422,Transfer,EUR,Euro,In-Store,Port Misty,Delaware,32818,Belarus,4946.03,Pending
60497,1014,"2022-10-10",4095934095,Savings,315,Transfer,EUR,Euro,Online,North Robertbury,Vermont,5886,Sao Tome and Principe,1956.58,Pending
98261,1107,"2023-01-11",7850976653,Investment,698,Payment,USD,Us Dollar,ATM,West Darryl,New Hampshire,88852,Colombia,7591.45,Completed
93703,1501,"2024-02-09",6983934777,Investment,456,Deposit,EUR,Euro,Mobile App,Sonyaland,New York,25204,Nigeria,5666.05,Failed
93546,1073,"2022-12-08",3816279528,Investment,674,Withdrawal,INR,Indian Rupee,ATM,South Dylanmouth,South Carolina,76424,Palau,7293.68,Failed
28731,1692,"2024-08-18",1402844576,Savings,695,Withdrawal,USD,Us Dollar,ATM,Port Derek,Tennessee,38085,Cayman Islands,2582.56,Pending
99400,412,"2021-02-15",9992038947,Investment,664,Deposit,EUR,Euro,Online,Cookberg,Louisiana,84988,San Marino,5708.77,Pending
58230,2,"2020-01-02",6221773017,Investment,476,Transfer,EUR,Euro,Mobile App,East Seanport,North Dakota,67260,Iraq,4263.95,Completed
8578,448,"2021-03-23",9539212672,Checking,664,Transfer,INR,Indian Rupee,Online,Staceyborough,Iowa,41220,Saint Martin,3668.19,Completed
70632,893,"2022-06-11",6065704667,Checking,350,Deposit,USD,Us Dollar,Mobile App,East Charles,Vermont,20750,Cuba,3622.39,Failed
45258,1158,"2023-03-03",1402844576,Savings,695,Transfer,USD,Us Dollar,Telephone,East Andrewfort,California,90892,Madagascar,7464.23,Completed
44040,126,"2020-05-05",2171840078,Savings,836,Deposit,EUR,Euro,Online,Smithberg,North Carolina,91280,Christmas Island,6922.36,Failed
33276,118,"2020-04-27",8512646775,Savings,664,Withdrawal,INR,Indian Rupee,ATM,Oconnorhaven,South Dakota,63371,Nepal,7655.02,Failed
10099,132,"2020-05-11",2798483663,Investment,698,Withdrawal,EUR,Euro,Mobile App,Hernandezchester,Pennsylvania,17214,Latvia,3508.73,Failed
1939,377,"2021-01-11",9317981806,Investment,618,Deposit,USD,Us Dollar,Online,West Darryl,New Hampshire,88852,Colombia,5087.14,Failed
19717,1527,"2024-03-06",7697169500,Checking,553,Payment,EUR,Euro,Mobile App,Sonyaland,New York,25204,Nigeria,1051.02,Completed
10563,1561,"2024-04-09",7493577945,Investment,678,Payment,EUR,Euro,Telephone,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,5977.88,Completed
78697,1004,"2022-09-30",2027696396,Investment,719,Deposit,USD,Us Dollar,ATM,East Joseshire,Wyoming,33767,Papua New Guinea,3637.87,Failed
36343,838,"2022-04-17",8466553961,Checking,513,Withdrawal,EUR,Euro,Mobile App,Smithberg,North Carolina,91280,Christmas Island,6068.9,Completed
94069,1333,"2023-08-25",7740150564,Investment,586,Withdrawal,EUR,Euro,Mobile App,Jacksonchester,Wisconsin,72317,Namibia,5827.44,Pending
61970,1782,"2024-11-16",6221773017,Investment,476,Withdrawal,USD,Us Dollar,Online,Port Frank,Missouri,29206,Mauritius,4034.72,Pending
54865,564,"2021-07-17",4963601096,Savings,332,Withdrawal,INR,Indian Rupee,Telephone,Port Derek,Tennessee,38085,Cayman Islands,7672.85,Failed
25635,1593,"2024-05-11",3080407149,Savings,579,Payment,USD,Us Dollar,In-Store,Lake Stacyhaven,Rhode Island,83569,Niue,953.01,Pending
82703,138,"2020-05-17",5646590499,Investment,814,Payment,INR,Indian Rupee,Mobile App,Lake Stacyhaven,Rhode Island,83569,Niue,2165.89,Pending
30271,1023,"2022-10-19",8512646775,Savings,664,Withdrawal,EUR,Euro,ATM,East Juliashire,Ohio,10640,Aruba,1273.68,Completed
40108,268,"2020-09-24",3040393128,Checking,439,Deposit,INR,Indian Rupee,Mobile App,Lake Stacyhaven,Rhode Island,83569,Niue,565.26,Completed
75818,577,"2021-07-30",1764838640,Investment,783,Deposit,EUR,Euro,ATM,North Andrea,Illinois,70137,Grenada,6205.53,Completed
77022,757,"2022-01-26",4596726978,Savings,593,Withdrawal,USD,Us Dollar,Mobile App,Danielhaven,New Jersey,83735,Sweden,1745.04,Pending
58973,507,"2021-05-21",1210678639,Investment,518,Deposit,EUR,Euro,ATM,Cookberg,Louisiana,84988,San Marino,8653.22,Failed
85211,601,"2021-08-23",2507273526,Savings,778,Payment,EUR,Euro,Mobile App,Sarahside,Alabama,21382,Nepal,4764.11,Failed
36285,1453,"2023-12-23",6556879216,Savings,462,Withdrawal,USD,Us Dollar,Mobile App,East Seanport,North Dakota,67260,Iraq,6723.6,Pending
15661,1618,"2024-06-05",5002360478,Investment,467,Transfer,EUR,Euro,In-Store,North Nicholas,Oregon,17409,Tokelau,7148.44,Completed
97761,303,"2020-10-29",2507273526,Savings,778,Transfer,EUR,Euro,In-Store,Pamelaland,New York,8904,Cook Islands,3892.18,Failed
40471,1136,"2023-02-09",2342810792,Savings,816,Withdrawal,EUR,Euro,Mobile App,Jacksonchester,Wisconsin,72317,Namibia,44.74,Failed
81566,1181,"2023-03-26",5255412319,Savings,313,Deposit,USD,Us Dollar,Online,Sonyaland,New York,25204,Nigeria,6328.87,Completed
62328,1017,"2022-10-13",6440589972,Investment,338,Payment,USD,Us Dollar,Mobile App,North Andrea,Illinois,70137,Grenada,5957.75,Failed
82269,1278,"2023-07-01",5975269469,Checking,732,Withdrawal,EUR,Euro,Telephone,Port Frank,Missouri,29206,Mauritius,75.26,Pending
30920,1637,"2024-06-24",1210678639,Investment,518,Payment,INR,Indian Rupee,ATM,Anthonyburgh,North Dakota,72487,Western Sahara,3868.31,Pending
522,66,"2020-03-06",5988217223,Checking,760,Transfer,EUR,Euro,Telephone,East Andrewfort,California,90892,Madagascar,2117.35,Completed
85427,470,"2021-04-14",6556879216,Savings,462,Payment,EUR,Euro,Telephone,South Dylanmouth,South Carolina,76424,Palau,2715.22,Completed
76967,334,"2020-11-29",7454293392,Investment,628,Payment,INR,Indian Rupee,Telephone,North Nicholas,Oregon,17409,Tokelau,8864.55,Completed
20376,76,"2020-03-16",4095934095,Savings,315,Payment,INR,Indian Rupee,In-Store,Howardtown,Colorado,99418,New Caledonia,3459.16,Completed
59978,1357,"2023-09-18",7718346871,Checking,775,Payment,USD,Us Dollar,In-Store,Lake Mark,Virginia,76393,Sierra Leone,4183.65,Pending
25322,66,"2020-03-06",2552240900,Investment,553,Payment,EUR,Euro,Mobile App,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,8430.89,Failed
61988,1128,"2023-02-01",7156618058,Savings,644,Withdrawal,INR,Indian Rupee,Telephone,Isabelborough,Pennsylvania,4840,Aruba,5016.0,Completed
95094,1477,"2024-01-16",5623049910,Checking,438,Payment,EUR,Euro,In-Store,Oconnorhaven,South Dakota,63371,Nepal,888.62,Completed
36264,1259,"2023-06-12",8713903249,Investment,540,Withdrawal,INR,Indian Rupee,Telephone,North Robertbury,Vermont,5886,Sao Tome and Principe,9055.37,Pending
97809,1007,"2022-10-03",7454293392,Investment,628,Withdrawal,EUR,Euro,Mobile App,North Emily,Ohio,93977,Belarus,7452.45,Completed
74271,1730,"2024-09-25",2335408268,Checking,561,Transfer,USD,Us Dollar,In-Store,East Charles,Vermont,20750,Cuba,5645.08,Failed
36823,639,"2021-09-30",1210678639,Investment,518,Transfer,INR,Indian Rupee,Online,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,3359.74,Completed
13880,728,"2021-12-28",6065704667,Checking,350,Transfer,EUR,Euro,Mobile App,Priceland,Alaska,91354,Tuvalu,7364.11,Completed
90720,161,"2020-06-09",7268934381,Savings,666,Withdrawal,INR,Indian Rupee,Online,Wilsonport,Delaware,43624,Svalbard & Jan Mayen Islands,5037.07,Pending
42309,94,"2020-04-03",2988264762,Checking,843,Payment,INR,Indian Rupee,Mobile App,New Chad,Utah,15268,French Polynesia,1422.44,Failed
91184,1735,"2024-09-30",3297859812,Checking,628,Transfer,USD,Us Dollar,Telephone,East Joseshire,Wyoming,33767,Papua New Guinea,6442.79,Completed
41568,828,"2022-04-07",5975269469,Checking,732,Deposit,INR,Indian Rupee,Online,Jacksonchester,Wisconsin,72317,Namibia,9269.73,Pending
39036,1349,"2023-09-10",1133303244,Investment,729,Deposit,EUR,Euro,Telephone,Staceyborough,Iowa,41220,Saint Martin,7427.87,Pending
85554,1297,"2023-07-20",8735587101,Checking,836,Transfer,USD,Us Dollar,In-Store,East Amy,Missouri,83901,Costa Rica,7229.22,Completed
91780,329,"2020-11-24",4051390763,Investment,310,Withdrawal,USD,Us Dollar,ATM,East Joseshire,Wyoming,33767,Papua New Guinea,9168.63,Completed
46493,1189,"2023-04-03",8905846858,Investment,404,Deposit,USD,Us Dollar,In-Store,Lake Stacyhaven,Rhode Island,83569,Niue,3268.54,Pending
21683,1080,"2022-12-15",8138063800,Savings,601,Payment,USD,Us Dollar,Mobile App,North Nicholas,Oregon,17409,Tokelau,548.36,Completed
47981,1618,"2024-06-05",5866494339,Investment,422,Withdrawal,INR,Indian Rupee,Telephone,East Amy,Missouri,83901,Costa Rica,1150.67,Pending
52488,1784,"2024-11-18",1402844576,Savings,695,Transfer,INR,Indian Rupee,Telephone,Wilsonport,Delaware,43624,Svalbard & Jan Mayen Islands,8138.75,Completed
56662,1714,"2024-09-09",6051679619,Checking,539,Transfer,EUR,Euro,In-Store,Sonyaland,New York,25204,Nigeria,6101.54,Failed
97589,1230,"2023-05-14",9539212672,Checking,664,Deposit,USD,Us Dollar,In-Store,East Amy,Missouri,83901,Costa Rica,8828.46,Failed
52534,435,"2021-03-10",1210678639,Investment,518,Withdrawal,INR,Indian Rupee,Online,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,1456.48,Pending
89590,917,"2022-07-05",3221389644,Savings,600,Deposit,INR,Indian Rupee,Telephone,Oconnorhaven,South Dakota,63371,Nepal,7828.31,Failed
93976,1596,"2024-05-14",3126616099,Savings,443,Payment,EUR,Euro,Telephone,Staceyborough,Iowa,41220,Saint Martin,761.27,Failed
72784,997,"2022-09-23",7413651771,Checking,442,Payment,INR,Indian Rupee,In-Store,Port Misty,Delaware,32818,Belarus,5606.76,Failed
7733,912,"2022-06-30",9343070075,Investment,339,Payment,EUR,Euro,Online,North Jamesview,Nevada,72407,Mongolia,8656.91,Pending
95557,1621,"2024-06-08",7850976653,Investment,698,Payment,INR,Indian Rupee,Online,South Dylanmouth,South Carolina,76424,Palau,2804.86,Pending
86818,1560,"2024-04-08",9356198692,Savings,506,Transfer,USD,Us Dollar,Online,Rebeccamouth,Oklahoma,91100,Palestinian Territory,1940.32,Completed
59896,675,"2021-11-05",6051679619,Checking,539,Deposit,USD,Us Dollar,ATM,Port Misty,Delaware,32818,Belarus,8482.39,Completed
66580,889,"2022-06-07",4959466220,Investment,521,Withdrawal,EUR,Euro,Telephone,East Seanport,North Dakota,67260,Iraq,9233.17,Pending
82110,991,"2022-09-17",6065704667,Checking,350,Withdrawal,EUR,Euro,Online,West Elizabethfurt,New York,54303,Cambodia,486.12,Completed
39467,885,"2022-06-03",2971836125,Checking,359,Payment,USD,Us Dollar,Telephone,East Maria,West Virginia,91032,Iraq,2022.88,Failed
61014,616,"2021-09-07",8745713343,Checking,601,Payment,INR,Indian Rupee,Online,Danielhaven,New Jersey,83735,Sweden,7458.73,Completed
79694,352,"2020-12-17",1210678639,Investment,518,Payment,USD,Us Dollar,Telephone,West Elizabethfurt,New York,54303,Cambodia,9408.4,Failed
99052,405,"2021-02-08",3938325125,Savings,653,Deposit,USD,Us Dollar,Mobile App,East Alisonton,Indiana,67046,South Africa,7661.43,Pending
76511,1016,"2022-10-12",4187234787,Savings,615,Deposit,USD,Us Dollar,ATM,Hernandezchester,Pennsylvania,17214,Latvia,6612.35,Completed
18061,1447,"2023-12-17",5988217223,Checking,760,Withdrawal,INR,Indian Rupee,Telephone,Smithberg,North Carolina,91280,Christmas Island,9960.97,Completed
70977,1184,"2023-03-29",1402844576,Savings,695,Deposit,EUR,Euro,In-Store,Anthonyburgh,North Dakota,72487,Western Sahara,5150.05,Pending
25787,820,"2022-03-30",8735587101,Checking,836,Deposit,INR,Indian Rupee,ATM,Anthonyburgh,North Dakota,72487,Western Sahara,3264.4,Completed
52162,561,"2021-07-14",2798483663,Investment,698,Transfer,INR,Indian Rupee,Online,East Amy,Missouri,83901,Costa Rica,6426.93,Completed
25204,1105,"2023-01-09",5255412319,Savings,313,Deposit,USD,Us Dollar,ATM,North Nicholas,Oregon,17409,Tokelau,9863.08,Failed
69086,1265,"2023-06-18",8905846858,Investment,404,Payment,INR,Indian Rupee,ATM,Port Frank,Missouri,29206,Mauritius,1337.49,Failed
73798,1075,"2022-12-10",3297859812,Checking,628,Payment,USD,Us Dollar,In-Store,North Andrea,Illinois,70137,Grenada,3349.08,Pending
32122,1605,"2024-05-23",1402844576,Savings,695,Withdrawal,USD,Us Dollar,ATM,Port Meagan,Alabama,43600,Netherlands Antilles,7550.77,Completed
66649,1236,"2023-05-20",9343070075,Investment,339,Deposit,INR,Indian Rupee,ATM,New Austin,Alabama,39336,Cook Islands,7794.5,Completed
54488,814,"2022-03-24",7740150564,Investment,586,Payment,EUR,Euro,Mobile App,Wilsonport,Delaware,43624,Svalbard & Jan Mayen Islands,8207.53,Completed
33235,525,"2021-06-08",1402844576,Savings,695,Withdrawal,USD,Us Dollar,Mobile App,Port Meagan,Alabama,43600,Netherlands Antilles,6612.36,Failed
28626,808,"2022-03-18",4596726978,Savings,593,Withdrawal,USD,Us Dollar,Telephone,East Seanport,North Dakota,67260,Iraq,769.7,Failed
68865,242,"2020-08-29",2100030995,Investment,357,Transfer,INR,Indian Rupee,In-Store,Rebeccamouth,Oklahoma,91100,Palestinian Territory,5429.37,Failed
85023,195,"2020-07-13",8713903249,Investment,540,Payment,EUR,Euro,Online,East Maria,West Virginia,91032,Iraq,3870.42,Pending
35674,1131,"2023-02-04",1594417161,Investment,415,Deposit,USD,Us Dollar,In-Store,East Andrewfort,California,90892,Madagascar,2054.58,Pending
71401,588,"2021-08-10",9559156298,Investment,490,Transfer,INR,Indian Rupee,ATM,Rebeccamouth,Oklahoma,91100,Palestinian Territory,3406.64,Completed
58127,1271,"2023-06-24",6556879216,Savings,462,Payment,INR,Indian Rupee,Mobile App,Cookberg,Louisiana,84988,San Marino,3613.66,Failed
41544,1301,"2023-07-24",2335408268,Checking,561,Deposit,USD,Us Dollar,Online,Oconnorhaven,South Dakota,63371,Nepal,5948.36,Completed
9232,108,"2020-04-17",6920920144,Checking,748,Payment,EUR,Euro,Mobile App,Sonyaland,New York,25204,Nigeria,1792.6,Failed
71468,407,"2021-02-10",8466553961,Checking,513,Withdrawal,INR,Indian Rupee,In-Store,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,3634.88,Pending
38015,873,"2022-05-22",9317981806,Investment,618,Deposit,USD,Us Dollar,Online,Port Melissa,Alabama,50584,Saudi Arabia,3505.57,Pending
75743,1468,"2024-01-07",6440589972,Investment,338,Payment,INR,Indian Rupee,ATM,Nicolebury,Mississippi,13554,Lebanon,8117.44,Completed
81998,329,"2020-11-24",8745713343,Checking,601,Withdrawal,EUR,Euro,In-Store,West Darryl,New Hampshire,88852,Colombia,2097.55,Completed
55585,1350,"2023-09-11",9139215473,Savings,443,Payment,USD,Us Dollar,ATM,Cookberg,Louisiana,84988,San Marino,5499.82,Pending
92469,1613,"2024-05-31",2743334768,Investment,398,Deposit,INR,Indian Rupee,Online,Sonyaland,New York,25204,Nigeria,9332.95,Completed
25749,877,"2022-05-26",2971836125,Checking,359,Payment,INR,Indian Rupee,ATM,North Jamesview,Nevada,72407,Mongolia,6695.19,Completed
38428,1737,"2024-10-02",7414476694,Checking,751,Deposit,USD,Us Dollar,In-Store,East Joseshire,Wyoming,33767,Papua New Guinea,2112.53,Pending
29235,686,"2021-11-16",6556879216,Savings,462,Withdrawal,INR,Indian Rupee,ATM,Port Meagan,Alabama,43600,Netherlands Antilles,6507.5,Pending
67708,374,"2021-01-08",2798483663,Investment,698,Withdrawal,EUR,Euro,Telephone,North Robertbury,Vermont,5886,Sao Tome and Principe,8598.01,Failed
53164,1660,"2024-07-17",7718346871,Checking,775,Payment,USD,Us Dollar,In-Store,Port Derek,Tennessee,38085,Cayman Islands,1150.18,Failed
95935,1799,"2024-12-03",1764838640,Investment,783,Withdrawal,INR,Indian Rupee,Mobile App,Priceland,Alaska,91354,Tuvalu,2453.79,Completed
22641,885,"2022-06-03",2027696396,Investment,719,Withdrawal,INR,Indian Rupee,ATM,South Davidville,North Carolina,29814,Togo,9402.63,Failed
10092,1657,"2024-07-14",4963601096,Savings,332,Payment,EUR,Euro,Telephone,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,8490.06,Completed
50460,175,"2020-06-23",4959466220,Investment,521,Transfer,INR,Indian Rupee,Telephone,East Amy,Missouri,83901,Costa Rica,7064.91,Pending
52381,1729,"2024-09-24",8023173848,Savings,789,Transfer,INR,Indian Rupee,Mobile App,Port Misty,Delaware,32818,Belarus,5082.38,Completed
20474,1472,"2024-01-11",4959466220,Investment,521,Transfer,USD,Us Dollar,In-Store,East Seanport,North Dakota,67260,Iraq,5152.85,Completed
57555,711,"2021-12-11",4596726978,Savings,593,Deposit,INR,Indian Rupee,Online,East Amy,Missouri,83901,Costa Rica,2681.37,Pending
79815,863,"2022-05-12",6440589972,Investment,338,Withdrawal,INR,Indian Rupee,ATM,North Jamesview,Nevada,72407,Mongolia,4394.23,Failed
74182,1339,"2023-08-31",3274150100,Investment,660,Payment,INR,Indian Rupee,In-Store,North Jamesview,Nevada,72407,Mongolia,4792.54,Completed
41346,1285,"2023-07-08",6051679619,Checking,539,Payment,EUR,Euro,Telephone,East Seanport,North Dakota,67260,Iraq,8927.35,Failed
7783,1117,"2023-01-21",5623049910,Checking,438,Payment,EUR,Euro,ATM,Stephanieview,Oregon,76231,Guernsey,4020.07,Completed
2522,747,"2022-01-16",4963601096,Savings,332,Deposit,EUR,Euro,Telephone,East Amy,Missouri,83901,Costa Rica,614.22,Completed
24893,1330,"2023-08-22",8735587101,Checking,836,Transfer,USD,Us Dollar,In-Store,East Seanport,North Dakota,67260,Iraq,978.41,Failed
24834,1254,"2023-06-07",6656233056,Investment,418,Payment,USD,Us Dollar,In-Store,West Elizabethfurt,New York,54303,Cambodia,9902.22,Completed
79492,852,"2022-05-01",8902869633,Savings,721,Withdrawal,USD,Us Dollar,Mobile App,Hernandezchester,Pennsylvania,17214,Latvia,6814.93,Pending
94546,674,"2021-11-04",4467657561,Checking,576,Payment,INR,Indian Rupee,Telephone,Lake Charlestown,Georgia,93217,Denmark,9554.09,Completed
74707,1383,"2023-10-14",5646590499,Investment,814,Withdrawal,INR,Indian Rupee,Mobile App,East Andrewfort,California,90892,Madagascar,5625.35,Completed
65273,873,"2022-05-22",3302270666,Savings,726,Transfer,EUR,Euro,Online,East Maria,West Virginia,91032,Iraq,2109.23,Completed
78994,614,"2021-09-05",9287849202,Investment,790,Withdrawal,EUR,Euro,ATM,Sarahside,Alabama,21382,Nepal,6666.11,Completed
19620,421,"2021-02-24",8185036628,Savings,709,Payment,INR,Indian Rupee,ATM,Lake Mark,Virginia,76393,Sierra Leone,21.33,Failed
91389,222,"2020-08-09",1764838640,Investment,783,Deposit,EUR,Euro,Online,Wilsonport,Delaware,43624,Svalbard & Jan Mayen Islands,8845.13,Completed
27901,866,"2022-05-15",7156618058,Savings,644,Withdrawal,INR,Indian Rupee,Telephone,East Joseshire,Wyoming,33767,Papua New Guinea,7614.71,Completed
86769,874,"2022-05-23",6983934777,Investment,456,Payment,USD,Us Dollar,Mobile App,Rodriguezfurt,Indiana,21311,Switzerland,2261.22,Completed
62487,881,"2022-05-30",3399529185,Savings,804,Withdrawal,EUR,Euro,ATM,Hernandezchester,Pennsylvania,17214,Latvia,7276.04,Pending
76560,311,"2020-11-06",1133303244,Investment,729,Withdrawal,EUR,Euro,In-Store,Sonyaland,New York,25204,Nigeria,577.86,Completed
93267,623,"2021-09-14",2829800635,Investment,521,Withdrawal,USD,Us Dollar,Online,North Emily,Ohio,93977,Belarus,7566.89,Failed
