"date_id","interaction_id","interaction_date","customer_id","first_name","last_name","full_name","city","state","postal_code","country","channel_id","channel_name","interaction_type","interaction_rating"
1156,44098,"2023-03-01",75,Teresa,Barr,Teresa Barr,Lake Daniel,Maine,12671,Netherlands Antilles,4,ATM,Email,3
926,81488,"2022-07-14",60,Steven,Hernandez,Steven Hernandez,Melissaview,Tennessee,14193,Tokelau,4,ATM,Website,4
1514,70357,"2024-02-22",52,William,Lopez,William Lopez,North Michellebury,California,76856,Switzerland,5,Telephone,Social Media,2
952,71023,"2022-08-09",95,Sharon,Durham,Sharon Durham,Lake Stanley,Connecticut,99285,Cuba,5,Telephone,Chat,1
639,26270,"2021-09-30",85,Madison,Hopkins,Madison Hopkins,Lake Patricia,Colorado,38690,Western Sahara,2,Mobile App,Chat,3
572,64689,"2021-07-25",4,Zachary,May,Zachary May,North Christopher,Alabama,51247,Nepal,3,In-Store,Phone,2
1399,51891,"2023-10-30",9,Charles,Perry,Charles Perry,North Ann,New Mexico,94882,Saint Martin,5,Telephone,In-Person,5
582,11925,"2021-08-04",77,Chad,Taylor,Chad Taylor,Lake Kimberly,Arkansas,80991,Cayman Islands,3,In-Store,In-Person,1
330,13624,"2020-11-25",21,Phillip,Watson,Phillip Watson,West Paulview,Illinois,6116,Niue,4,ATM,Email,3
1826,56086,"2024-12-30",39,Caroline,Wu,Caroline Wu,Lake Dylanside,Utah,21664,Palau,1,Online,Social Media,5
191,33416,"2020-07-09",37,Nicholas,Alvarez,Nicholas Alvarez,Dianefurt,Oklahoma,14041,Palau,5,Telephone,Chat,2
1805,24068,"2024-12-09",28,Amber,Miller,Amber Miller,West Cody,Michigan,74994,Netherlands Antilles,3,In-Store,Phone,2
632,68884,"2021-09-23",22,Michael,Allison,Michael Allison,Yolandafurt,Mississippi,78654,Nigeria,2,Mobile App,Social Media,5
1776,36323,"2024-11-10",21,Phillip,Watson,Phillip Watson,West Paulview,Illinois,6116,Latvia,1,Online,Chat,1
398,16767,"2021-02-01",75,Teresa,Barr,Teresa Barr,Lake Daniel,Maine,12671,Netherlands Antilles,2,Mobile App,In-Person,4
316,49537,"2020-11-11",83,Mary,Jenkins,Mary Jenkins,South Anthony,Wisconsin,84650,San Marino,4,ATM,Website,3
1810,7504,"2024-12-14",85,Madison,Hopkins,Madison Hopkins,Lake Patricia,Colorado,38690,Christmas Island,4,ATM,Phone,5
1271,46770,"2023-06-24",5,Daniel,Martinez,Daniel Martinez,Johnstad,Pennsylvania,94135,French Polynesia,5,Telephone,In-Person,2
280,32311,"2020-10-06",85,Madison,Hopkins,Madison Hopkins,Lake Patricia,Colorado,38690,Grenada,3,In-Store,Chat,1
213,46063,"2020-07-31",52,William,Lopez,William Lopez,North Michellebury,California,76856,Namibia,5,Telephone,Chat,4
777,74907,"2022-02-15",23,Laura,Gutierrez,Laura Gutierrez,Keithtown,Georgia,54425,Namibia,4,ATM,Social Media,4
1307,98551,"2023-07-30",18,Michael,Jones,Michael Jones,Richardside,Louisiana,28362,Palestinian Territory,1,Online,Email,2
1670,7512,"2024-07-27",41,Stephanie,Reynolds,Stephanie Reynolds,North Kristi,New Mexico,99110,San Marino,5,Telephone,Chat,2
923,30714,"2022-07-11",2,Christopher,Riley,Christopher Riley,Reynoldsville,Maryland,74865,Iraq,3,In-Store,Website,2
606,17479,"2021-08-28",54,Gavin,Morris,Gavin Morris,East Eric,Louisiana,56621,Korea,3,In-Store,Chat,2
680,29694,"2021-11-10",61,Glen,Smith,Glen Smith,Lake Markmouth,Virginia,62733,Korea,5,Telephone,Chat,2
181,12359,"2020-06-29",25,Mary,Case,Mary Case,Rodriguezberg,Mississippi,9545,Sao Tome and Principe,1,Online,Phone,5
470,77726,"2021-04-14",64,David,Harrington,David Harrington,Lisaview,Oklahoma,31480,Madagascar,1,Online,Website,5
676,12856,"2021-11-06",12,Christopher,Perry,Christopher Perry,North Katherine,Oklahoma,38791,Mongolia,3,In-Store,Email,5
843,36799,"2022-04-22",60,Steven,Hernandez,Steven Hernandez,Melissaview,Tennessee,14193,Netherlands Antilles,4,ATM,Phone,4
196,95738,"2020-07-14",68,Trevor,Garza,Trevor Garza,Townsendburgh,Florida,99099,Nepal,3,In-Store,In-Person,5
1233,20714,"2023-05-17",81,Benjamin,Koch,Benjamin Koch,East Michele,Virginia,80597,Nepal,2,Mobile App,In-Person,4
56,41177,"2020-02-25",39,Caroline,Wu,Caroline Wu,Lake Dylanside,Utah,21664,Palau,2,Mobile App,In-Person,3
627,40729,"2021-09-18",55,Cole,Howard,Cole Howard,Bakerland,Delaware,6390,Costa Rica,3,In-Store,Email,3
1529,13968,"2024-03-08",47,Danny,Mccarthy,Danny Mccarthy,West John,Rhode Island,95552,Saudi Arabia,2,Mobile App,Email,1
1822,39186,"2024-12-26",25,Mary,Case,Mary Case,Rodriguezberg,Mississippi,9545,Mongolia,2,Mobile App,Phone,2
57,5449,"2020-02-26",79,Heather,Holmes,Heather Holmes,Andreabury,Maine,77736,Nigeria,4,ATM,In-Person,3
99,87190,"2020-04-08",48,Jeffery,Taylor,Jeffery Taylor,Josephville,Wisconsin,67688,Cuba,2,Mobile App,Email,3
433,83529,"2021-03-08",54,Gavin,Morris,Gavin Morris,East Eric,Louisiana,56621,Christmas Island,3,In-Store,Social Media,1
1217,74537,"2023-05-01",100,Nicholas,Carrillo,Nicholas Carrillo,West Elizabethmouth,Connecticut,72256,Palestinian Territory,3,In-Store,Chat,4
1243,34138,"2023-05-27",91,Adrian,Schmitt,Adrian Schmitt,Kathryntown,New Jersey,32489,South Africa,3,In-Store,Phone,3
1650,7011,"2024-07-07",59,Donna,Barnett,Donna Barnett,North Barbaraborough,Maryland,71417,Aruba,1,Online,Social Media,2
348,96005,"2020-12-13",16,Madison,Torres,Madison Torres,New Tylermouth,Nebraska,84575,San Marino,4,ATM,Website,3
1257,76490,"2023-06-10",5,Daniel,Martinez,Daniel Martinez,Johnstad,Pennsylvania,94135,Korea,3,In-Store,Phone,4
1524,29750,"2024-03-03",77,Chad,Taylor,Chad Taylor,Lake Kimberly,Arkansas,80991,Sweden,3,In-Store,Chat,5
497,22850,"2021-05-11",2,Christopher,Riley,Christopher Riley,Reynoldsville,Maryland,74865,Saint Martin,2,Mobile App,Chat,5
108,63060,"2020-04-17",49,Alejandro,Simmons,Alejandro Simmons,Welchmouth,South Dakota,1994,Costa Rica,1,Online,Email,1
1193,59574,"2023-04-07",24,Alison,Sheppard,Alison Sheppard,Christineport,Ohio,90422,Mongolia,3,In-Store,Chat,3
823,48024,"2022-04-02",6,Frances,Long,Frances Long,West Aliciamouth,Kansas,96932,Niue,2,Mobile App,In-Person,5
1493,81508,"2024-02-01",58,Emily,Kelly,Emily Kelly,South Jacqueline,Indiana,30197,Belarus,3,In-Store,Email,1
1492,77710,"2024-01-31",40,Karen,Cox,Karen Cox,Lake Jasonstad,Kentucky,51667,Mauritius,1,Online,Social Media,2
1083,97661,"2022-12-18",31,Rachel,Blake,Rachel Blake,Sheilaberg,New York,40962,Switzerland,1,Online,Email,1
301,2328,"2020-10-27",86,David,Ali,David Ali,Alanmouth,Vermont,98291,Svalbard & Jan Mayen Islands,5,Telephone,Social Media,2
648,64671,"2021-10-09",40,Karen,Cox,Karen Cox,Lake Jasonstad,Kentucky,51667,Sierra Leone,3,In-Store,In-Person,5
1295,7257,"2023-07-18",31,Rachel,Blake,Rachel Blake,Sheilaberg,New York,40962,Belarus,2,Mobile App,Email,5
1239,64237,"2023-05-23",33,Anthony,Boyd,Anthony Boyd,Rossview,Washington,4552,Saint Martin,5,Telephone,Social Media,4
370,43072,"2021-01-04",67,James,Roth,James Roth,Ashleyview,Indiana,3397,New Caledonia,3,In-Store,In-Person,3
478,31527,"2021-04-22",46,David,Wilson,David Wilson,Colemantown,Idaho,37304,Colombia,1,Online,In-Person,4
565,90846,"2021-07-18",78,Chad,Diaz,Chad Diaz,East Jennifer,Washington,65358,Korea,5,Telephone,Social Media,5
110,71881,"2020-04-19",2,Christopher,Riley,Christopher Riley,Reynoldsville,Maryland,74865,Korea,4,ATM,In-Person,5
861,67439,"2022-05-10",59,Donna,Barnett,Donna Barnett,North Barbaraborough,Maryland,71417,Sweden,2,Mobile App,Website,4
124,1442,"2020-05-03",46,David,Wilson,David Wilson,Colemantown,Idaho,37304,Cambodia,4,ATM,Phone,5
596,92186,"2021-08-18",69,Justin,Smith,Justin Smith,Jamesside,Oklahoma,39535,Svalbard & Jan Mayen Islands,2,Mobile App,Social Media,3
12,53309,"2020-01-12",18,Michael,Jones,Michael Jones,Richardside,Louisiana,28362,Togo,3,In-Store,Social Media,5
809,28300,"2022-03-19",68,Trevor,Garza,Trevor Garza,Townsendburgh,Florida,99099,Korea,1,Online,Social Media,5
1331,66269,"2023-08-23",74,Nicole,Foster,Nicole Foster,West Teresaside,Nevada,62180,Korea,1,Online,Social Media,2
1072,85278,"2022-12-07",91,Adrian,Schmitt,Adrian Schmitt,Kathryntown,New Jersey,32489,Belarus,4,ATM,Chat,2
1827,68837,"2024-12-31",72,David,Wilcox,David Wilcox,Port Whitneytown,Alabama,11448,Nigeria,4,ATM,Social Media,3
427,73352,"2021-03-02",56,Anita,Craig,Anita Craig,Port Bailey,Utah,19023,Korea,5,Telephone,Email,5
1436,65702,"2023-12-06",50,Hannah,Hernandez,Hannah Hernandez,Frazierland,Connecticut,96248,Palestinian Territory,3,In-Store,Social Media,2
771,19643,"2022-02-09",41,Stephanie,Reynolds,Stephanie Reynolds,North Kristi,New Mexico,99110,Belgium,5,Telephone,Phone,4
1521,50738,"2024-02-29",10,Robert,Williams,Robert Williams,South Stephenport,Montana,12479,Saudi Arabia,5,Telephone,Email,4
95,52686,"2020-04-04",66,James,Dixon,James Dixon,Jameschester,Iowa,91979,Cook Islands,3,In-Store,Chat,5
518,61610,"2021-06-01",61,Glen,Smith,Glen Smith,Lake Markmouth,Virginia,62733,Saint Martin,4,ATM,Email,4
499,43145,"2021-05-13",98,Jeff,Anderson,Jeff Anderson,East Dominiquestad,Kentucky,73343,Netherlands Antilles,1,Online,Website,5
969,97103,"2022-08-26",14,Robert,Gibson,Robert Gibson,Laurenfort,Maryland,67475,Colombia,1,Online,Email,4
1375,92463,"2023-10-06",45,David,Wheeler,David Wheeler,South Randyfort,New York,34385,Sweden,2,Mobile App,Website,3
1095,84528,"2022-12-30",86,David,Ali,David Ali,Alanmouth,Vermont,98291,Mauritius,3,In-Store,Phone,2
1505,8200,"2024-02-13",7,Sean,Dunn,Sean Dunn,Port Williammouth,Idaho,67434,Saint Martin,2,Mobile App,In-Person,2
516,76262,"2021-05-30",99,Sheila,Davis,Sheila Davis,Port Dylan,Oklahoma,75720,Latvia,3,In-Store,Social Media,5
1087,13587,"2022-12-22",60,Steven,Hernandez,Steven Hernandez,Melissaview,Tennessee,14193,Cook Islands,2,Mobile App,Website,4
562,67973,"2021-07-15",22,Michael,Allison,Michael Allison,Yolandafurt,Mississippi,78654,Mongolia,2,Mobile App,Chat,5
1230,15048,"2023-05-14",30,Melissa,Chavez,Melissa Chavez,Romeroshire,North Dakota,6695,Nepal,1,Online,Chat,3
1728,60463,"2024-09-23",29,Barbara,Rivera,Barbara Rivera,Georgeville,Nevada,58964,Nepal,4,ATM,Chat,5
100,92553,"2020-04-09",8,Richard,Christensen,Richard Christensen,Chadfort,Nebraska,87608,South Africa,4,ATM,Email,5
361,71364,"2020-12-26",70,Jeffrey,Lowe,Jeffrey Lowe,New Lauraville,South Carolina,56491,Saudi Arabia,3,In-Store,Chat,5
612,81353,"2021-09-03",79,Heather,Holmes,Heather Holmes,Andreabury,Maine,77736,Western Sahara,3,In-Store,Website,2
1819,36108,"2024-12-23",32,Bryan,Mitchell,Bryan Mitchell,Caseyville,New York,78190,South Africa,5,Telephone,Chat,1
883,77276,"2022-06-01",72,David,Wilcox,David Wilcox,Port Whitneytown,Alabama,11448,Niue,3,In-Store,Website,5
1020,98928,"2022-10-16",4,Zachary,May,Zachary May,North Christopher,Alabama,51247,Belarus,4,ATM,In-Person,3
884,29057,"2022-06-02",81,Benjamin,Koch,Benjamin Koch,East Michele,Virginia,80597,New Caledonia,5,Telephone,Chat,3
548,47539,"2021-07-01",39,Caroline,Wu,Caroline Wu,Lake Dylanside,Utah,21664,Western Sahara,2,Mobile App,Website,3
434,41219,"2021-03-09",97,Jesse,George,Jesse George,West Robin,South Carolina,29481,San Marino,1,Online,Social Media,2
828,40343,"2022-04-07",96,Christina,Krueger,Christina Krueger,Deborahfort,Louisiana,24644,Saudi Arabia,3,In-Store,Website,3
1598,38156,"2024-05-16",51,Stanley,Mcpherson,Stanley Mcpherson,Joeside,Hawaii,16121,South Africa,3,In-Store,Phone,3
1497,42074,"2024-02-05",39,Caroline,Wu,Caroline Wu,Lake Dylanside,Utah,21664,Namibia,1,Online,In-Person,4
1014,8732,"2022-10-10",84,Jamie,Martinez,Jamie Martinez,Joeborough,Arizona,11261,South Africa,5,Telephone,Chat,3
1247,81547,"2023-05-31",62,Jasmine,Williams,Jasmine Williams,South Bryan,Georgia,76262,Cambodia,2,Mobile App,Social Media,5
1486,2993,"2024-01-25",46,David,Wilson,David Wilson,Colemantown,Idaho,37304,Togo,1,Online,Chat,1
714,598,"2021-12-14",28,Amber,Miller,Amber Miller,West Cody,Michigan,74994,Namibia,2,Mobile App,In-Person,5
164,89249,"2020-06-12",45,David,Wheeler,David Wheeler,South Randyfort,New York,34385,Korea,1,Online,In-Person,3
436,11771,"2021-03-11",57,Jeffrey,Kelly,Jeffrey Kelly,Bradleyshire,New York,93159,Svalbard & Jan Mayen Islands,3,In-Store,Chat,2
1137,7815,"2023-02-10",91,Adrian,Schmitt,Adrian Schmitt,Kathryntown,New Jersey,32489,Belarus,2,Mobile App,In-Person,4
587,72199,"2021-08-09",56,Anita,Craig,Anita Craig,Port Bailey,Utah,19023,Tokelau,2,Mobile App,Social Media,3
103,43647,"2020-04-12",32,Bryan,Mitchell,Bryan Mitchell,Caseyville,New York,78190,Aruba,1,Online,In-Person,2
613,21509,"2021-09-04",91,Adrian,Schmitt,Adrian Schmitt,Kathryntown,New Jersey,32489,Latvia,1,Online,Email,1
652,40203,"2021-10-13",38,Timothy,Johnson,Timothy Johnson,South Kaylee,Kansas,49184,Aruba,4,ATM,Social Media,4
1181,70964,"2023-03-26",86,David,Ali,David Ali,Alanmouth,Vermont,98291,Svalbard & Jan Mayen Islands,4,ATM,Phone,4
145,38154,"2020-05-24",86,David,Ali,David Ali,Alanmouth,Vermont,98291,Mongolia,5,Telephone,Phone,5
955,48158,"2022-08-12",80,Robert,Price,Robert Price,Lake Lynnside,California,90473,San Marino,1,Online,Chat,4
1095,36356,"2022-12-30",65,Sarah,Roberts,Sarah Roberts,New Christopher,South Dakota,27014,Palestinian Territory,1,Online,Website,1
22,60703,"2020-01-22",67,James,Roth,James Roth,Ashleyview,Indiana,3397,Western Sahara,4,ATM,In-Person,5
1099,22697,"2023-01-03",94,Stephanie,Weber,Stephanie Weber,South Matthewmouth,Wisconsin,73533,New Caledonia,4,ATM,Chat,4
1290,34514,"2023-07-13",48,Jeffery,Taylor,Jeffery Taylor,Josephville,Wisconsin,67688,Colombia,3,In-Store,Chat,5
538,16463,"2021-06-21",50,Hannah,Hernandez,Hannah Hernandez,Frazierland,Connecticut,96248,Cook Islands,4,ATM,Chat,2
961,97434,"2022-08-18",7,Sean,Dunn,Sean Dunn,Port Williammouth,Idaho,67434,Iraq,3,In-Store,Email,4
754,31499,"2022-01-23",71,Kathryn,Allen,Kathryn Allen,Lake Timothy,Kentucky,71464,Iraq,5,Telephone,Phone,4
1371,45099,"2023-10-02",45,David,Wheeler,David Wheeler,South Randyfort,New York,34385,Guernsey,5,Telephone,Chat,3
1525,79383,"2024-03-04",29,Barbara,Rivera,Barbara Rivera,Georgeville,Nevada,58964,Svalbard & Jan Mayen Islands,3,In-Store,Email,4
495,29265,"2021-05-09",31,Rachel,Blake,Rachel Blake,Sheilaberg,New York,40962,Madagascar,2,Mobile App,In-Person,5
1449,35191,"2023-12-19",43,Christian,Ballard,Christian Ballard,Bishoptown,Indiana,37362,Korea,4,ATM,Phone,5
563,6409,"2021-07-16",59,Donna,Barnett,Donna Barnett,North Barbaraborough,Maryland,71417,Tuvalu,3,In-Store,Phone,3
613,64563,"2021-09-04",44,Edward,Burke,Edward Burke,Wrightside,Nebraska,57279,Nepal,2,Mobile App,Website,3
1373,39473,"2023-10-04",78,Chad,Diaz,Chad Diaz,East Jennifer,Washington,65358,Cuba,4,ATM,Social Media,5
1567,40316,"2024-04-15",4,Zachary,May,Zachary May,North Christopher,Alabama,51247,Mongolia,4,ATM,Email,3
1725,93269,"2024-09-20",76,Deborah,Garner,Deborah Garner,Robertfort,Rhode Island,20644,Nepal,2,Mobile App,Website,1
899,22660,"2022-06-17",55,Cole,Howard,Cole Howard,Bakerland,Delaware,6390,South Africa,1,Online,Chat,4
1764,32555,"2024-10-29",64,David,Harrington,David Harrington,Lisaview,Oklahoma,31480,Saudi Arabia,1,Online,Website,3
809,18403,"2022-03-19",6,Frances,Long,Frances Long,West Aliciamouth,Kansas,96932,Iraq,3,In-Store,In-Person,4
1182,46953,"2023-03-27",37,Nicholas,Alvarez,Nicholas Alvarez,Dianefurt,Oklahoma,14041,Switzerland,3,In-Store,Email,1
523,93938,"2021-06-06",49,Alejandro,Simmons,Alejandro Simmons,Welchmouth,South Dakota,1994,Saint Martin,4,ATM,In-Person,4
1532,22269,"2024-03-11",2,Christopher,Riley,Christopher Riley,Reynoldsville,Maryland,74865,Belarus,4,ATM,Email,5
1768,6679,"2024-11-02",22,Michael,Allison,Michael Allison,Yolandafurt,Mississippi,78654,Belarus,5,Telephone,In-Person,2
35,48930,"2020-02-04",57,Jeffrey,Kelly,Jeffrey Kelly,Bradleyshire,New York,93159,Mauritius,4,ATM,Chat,1
1033,26936,"2022-10-29",13,Brenda,Taylor,Brenda Taylor,North Stevenhaven,Washington,65833,Iraq,5,Telephone,In-Person,5
758,32895,"2022-01-27",82,Amanda,Hall,Amanda Hall,Port Trevor,Colorado,1960,Belarus,3,In-Store,Social Media,2
1076,56051,"2022-12-11",18,Michael,Jones,Michael Jones,Richardside,Louisiana,28362,Belgium,2,Mobile App,Phone,5
120,28120,"2020-04-29",24,Alison,Sheppard,Alison Sheppard,Christineport,Ohio,90422,Tuvalu,5,Telephone,In-Person,1
1385,35701,"2023-10-16",37,Nicholas,Alvarez,Nicholas Alvarez,Dianefurt,Oklahoma,14041,Cuba,3,In-Store,Phone,2
1242,73050,"2023-05-26",2,Christopher,Riley,Christopher Riley,Reynoldsville,Maryland,74865,Netherlands Antilles,3,In-Store,Chat,3
1396,47544,"2023-10-27",41,Stephanie,Reynolds,Stephanie Reynolds,North Kristi,New Mexico,99110,Iraq,4,ATM,Email,5
989,54183,"2022-09-15",87,Beth,Martin,Beth Martin,Lake Michael,Mississippi,55682,Colombia,1,Online,Email,5
653,39623,"2021-10-14",19,Allen,Scott,Allen Scott,South Lisaton,Colorado,94602,Tuvalu,5,Telephone,Social Media,5
1575,12899,"2024-04-23",39,Caroline,Wu,Caroline Wu,Lake Dylanside,Utah,21664,Korea,5,Telephone,Chat,3
615,54434,"2021-09-06",76,Deborah,Garner,Deborah Garner,Robertfort,Rhode Island,20644,Papua New Guinea,4,ATM,Website,5
166,27319,"2020-06-14",80,Robert,Price,Robert Price,Lake Lynnside,California,90473,Iraq,1,Online,Chat,1
1680,81091,"2024-08-06",29,Barbara,Rivera,Barbara Rivera,Georgeville,Nevada,58964,San Marino,2,Mobile App,In-Person,1
940,67480,"2022-07-28",6,Frances,Long,Frances Long,West Aliciamouth,Kansas,96932,Belarus,5,Telephone,In-Person,3
1649,68304,"2024-07-06",92,Michael,Taylor,Michael Taylor,Lake Karen,Connecticut,39013,Svalbard & Jan Mayen Islands,4,ATM,Social Media,5
1760,93208,"2024-10-25",56,Anita,Craig,Anita Craig,Port Bailey,Utah,19023,Cuba,4,ATM,Website,5
243,77463,"2020-08-30",32,Bryan,Mitchell,Bryan Mitchell,Caseyville,New York,78190,Tuvalu,4,ATM,In-Person,3
1120,98044,"2023-01-24",39,Caroline,Wu,Caroline Wu,Lake Dylanside,Utah,21664,Iraq,3,In-Store,Website,3
1034,71992,"2022-10-30",16,Madison,Torres,Madison Torres,New Tylermouth,Nebraska,84575,French Polynesia,3,In-Store,Website,1
1445,72551,"2023-12-15",34,Derek,Martin,Derek Martin,West Deanna,Kentucky,32572,Cuba,1,Online,Phone,1
1697,16298,"2024-08-23",55,Cole,Howard,Cole Howard,Bakerland,Delaware,6390,Aruba,1,Online,In-Person,5
1558,65660,"2024-04-06",2,Christopher,Riley,Christopher Riley,Reynoldsville,Maryland,74865,Sweden,5,Telephone,Social Media,3
520,23447,"2021-06-03",51,Stanley,Mcpherson,Stanley Mcpherson,Joeside,Hawaii,16121,Grenada,3,In-Store,In-Person,2
1578,17623,"2024-04-26",26,Michael,Blackwell,Michael Blackwell,Perezville,Vermont,98578,Lebanon,3,In-Store,Email,1
810,49403,"2022-03-20",32,Bryan,Mitchell,Bryan Mitchell,Caseyville,New York,78190,Belarus,5,Telephone,Chat,3
133,49560,"2020-05-12",37,Nicholas,Alvarez,Nicholas Alvarez,Dianefurt,Oklahoma,14041,South Africa,4,ATM,Social Media,1
1535,97472,"2024-03-14",45,David,Wheeler,David Wheeler,South Randyfort,New York,34385,Mongolia,3,In-Store,Website,5
465,79047,"2021-04-09",63,Sara,Maddox,Sara Maddox,Clarkville,Kentucky,94765,Iraq,4,ATM,Phone,1
875,35712,"2022-05-24",84,Jamie,Martinez,Jamie Martinez,Joeborough,Arizona,11261,Svalbard & Jan Mayen Islands,1,Online,Chat,2
1035,85501,"2022-10-31",18,Michael,Jones,Michael Jones,Richardside,Louisiana,28362,San Marino,1,Online,Website,4
1238,22013,"2023-05-22",16,Madison,Torres,Madison Torres,New Tylermouth,Nebraska,84575,Iraq,4,ATM,Chat,3
1360,21094,"2023-09-21",9,Charles,Perry,Charles Perry,North Ann,New Mexico,94882,Sweden,5,Telephone,Website,4
1247,54734,"2023-05-31",25,Mary,Case,Mary Case,Rodriguezberg,Mississippi,9545,Colombia,3,In-Store,In-Person,3
69,27662,"2020-03-09",37,Nicholas,Alvarez,Nicholas Alvarez,Dianefurt,Oklahoma,14041,Svalbard & Jan Mayen Islands,3,In-Store,Phone,4
335,61051,"2020-11-30",86,David,Ali,David Ali,Alanmouth,Vermont,98291,Iraq,5,Telephone,Email,5
106,25683,"2020-04-15",55,Cole,Howard,Cole Howard,Bakerland,Delaware,6390,Cuba,5,Telephone,Phone,3
386,9683,"2021-01-20",62,Jasmine,Williams,Jasmine Williams,South Bryan,Georgia,76262,Nepal,3,In-Store,Social Media,5
708,95212,"2021-12-08",23,Laura,Gutierrez,Laura Gutierrez,Keithtown,Georgia,54425,Netherlands Antilles,4,ATM,Phone,1
1115,8085,"2023-01-19",55,Cole,Howard,Cole Howard,Bakerland,Delaware,6390,Colombia,2,Mobile App,Website,5
1052,96565,"2022-11-17",48,Jeffery,Taylor,Jeffery Taylor,Josephville,Wisconsin,67688,Iraq,5,Telephone,Chat,1
352,80553,"2020-12-17",12,Christopher,Perry,Christopher Perry,North Katherine,Oklahoma,38791,New Caledonia,4,ATM,Email,3
556,46259,"2021-07-09",8,Richard,Christensen,Richard Christensen,Chadfort,Nebraska,87608,Nepal,4,ATM,Phone,1
1311,71425,"2023-08-03",6,Frances,Long,Frances Long,West Aliciamouth,Kansas,96932,Cook Islands,3,In-Store,Social Media,3
1492,25678,"2024-01-31",77,Chad,Taylor,Chad Taylor,Lake Kimberly,Arkansas,80991,Palestinian Territory,3,In-Store,Email,3
418,12942,"2021-02-21",49,Alejandro,Simmons,Alejandro Simmons,Welchmouth,South Dakota,1994,Nepal,5,Telephone,Phone,3
1131,72024,"2023-02-04",36,Nancy,Lawrence,Nancy Lawrence,Newtonfort,Missouri,24470,Mauritius,1,Online,Chat,3
1283,22130,"2023-07-06",40,Karen,Cox,Karen Cox,Lake Jasonstad,Kentucky,51667,Tuvalu,4,ATM,In-Person,1
966,85691,"2022-08-23",66,James,Dixon,James Dixon,Jameschester,Iowa,91979,Madagascar,4,ATM,Chat,4
225,62014,"2020-08-12",52,William,Lopez,William Lopez,North Michellebury,California,76856,Svalbard & Jan Mayen Islands,4,ATM,Email,2
463,39356,"2021-04-07",71,Kathryn,Allen,Kathryn Allen,Lake Timothy,Kentucky,71464,Belarus,4,ATM,In-Person,2
710,47436,"2021-12-10",1,Angie,Hall,Angie Hall,Browntown,Wyoming,91934,New Caledonia,2,Mobile App,Email,2
658,53716,"2021-10-19",55,Cole,Howard,Cole Howard,Bakerland,Delaware,6390,Palau,1,Online,Email,5
1021,62619,"2022-10-17",1,Angie,Hall,Angie Hall,Browntown,Wyoming,91934,Sweden,4,ATM,Phone,1
214,10471,"2020-08-01",73,Heidi,Martinez,Heidi Martinez,South Rebekahchester,Delaware,26916,Sierra Leone,1,Online,Website,4
166,26951,"2020-06-14",83,Mary,Jenkins,Mary Jenkins,South Anthony,Wisconsin,84650,Christmas Island,1,Online,In-Person,3
312,73383,"2020-11-07",61,Glen,Smith,Glen Smith,Lake Markmouth,Virginia,62733,Saint Martin,4,ATM,Website,2
