"date_id","investment_id","investment_date","account_number","account_type","credit_score","investment_type_id","investment_type_name","investment_amount","investment_return"
472,54727,"2021-04-16",8666354042,Savings,558,4,Characterinvestment,7382.54,2345.53
1465,58430,"2024-01-04",5866494339,Investment,422,5,Musicinvestment,6551.96,3481.4
1428,42230,"2023-11-28",2768618389,Savings,681,4,Characterinvestment,7002.62,4654.66
1203,58533,"2023-04-17",1133303244,Investment,729,2,Helpinvestment,4385.89,11175.6
461,10778,"2021-04-05",1905214712,Checking,323,4,Characterinvestment,8414.04,6977.36
1813,67160,"2024-12-17",1133303244,Investment,729,2,Helpinvestment,5694.91,-4704.95
193,81545,"2020-07-11",3040393128,Checking,439,1,Decadeinvestment,9088.03,6976.66
433,24786,"2021-03-08",2100030995,Investment,357,1,Decadeinvestment,5444.44,1276.84
264,89875,"2020-09-20",8902869633,Savings,721,1,Decadeinvestment,6033.86,3981.3
1432,7897,"2023-12-02",5244343629,Savings,800,5,Musicinvestment,7484.26,3293.88
403,61620,"2021-02-06",3249098952,Savings,523,3,Clearinvestment,9577.8,9028.97
76,55770,"2020-03-16",2342810792,Savings,816,4,Characterinvestment,6460.14,-2171.06
179,84516,"2020-06-27",5341948287,Savings,705,3,Clearinvestment,6816.84,13334.49
500,83625,"2021-05-14",2387898494,Investment,827,3,Clearinvestment,7217.33,-829.06
482,95125,"2021-04-26",4596726978,Savings,593,2,Helpinvestment,3350.45,13315.19
1511,61574,"2024-02-19",7697169500,Checking,553,3,Clearinvestment,3688.39,3133.64
1164,79579,"2023-03-09",7454293392,Investment,628,3,Clearinvestment,3405.58,12099.4
803,19962,"2022-03-13",9139215473,Savings,443,1,Decadeinvestment,4819.48,14561.2
42,87658,"2020-02-11",9992038947,Investment,664,4,Characterinvestment,9277.95,-3633.99
1192,24374,"2023-04-06",6065704667,Checking,350,1,Decadeinvestment,4352.97,12214.93
470,93417,"2021-04-14",7268934381,Savings,666,4,Characterinvestment,5183.59,74.92
950,1673,"2022-08-07",9992038947,Investment,664,1,Decadeinvestment,3560.07,3730.34
420,17048,"2021-02-23",9343070075,Investment,339,2,Helpinvestment,2378.34,-997.46
1595,54637,"2024-05-13",2829800635,Investment,521,1,Decadeinvestment,2369.69,-4490.5
1026,69381,"2022-10-22",1402844576,Savings,695,1,Decadeinvestment,6621.17,10538.12
420,96431,"2021-02-23",5159171446,Savings,508,1,Decadeinvestment,1480.88,10140.3
793,64352,"2022-03-03",9139215473,Savings,443,2,Helpinvestment,2798.18,4934.17
213,54192,"2020-07-31",8905846858,Investment,404,3,Clearinvestment,1669.83,5091.4
79,40723,"2020-03-19",1594417161,Investment,415,5,Musicinvestment,4867.1,7476.88
7,44806,"2020-01-07",3080407149,Savings,579,5,Musicinvestment,6925.07,13413.23
446,58143,"2021-03-21",8512646775,Savings,664,4,Characterinvestment,6444.0,1071.83
737,6178,"2022-01-06",9641676419,Checking,792,2,Helpinvestment,3815.45,13081.3
1402,75367,"2023-11-02",5975269469,Checking,732,5,Musicinvestment,7907.21,-23.38
1079,18915,"2022-12-14",6051679619,Checking,539,2,Helpinvestment,7270.48,-4619.14
1422,65545,"2023-11-22",7268934381,Savings,666,2,Helpinvestment,5615.03,11974.97
1748,61258,"2024-10-13",4155141978,Investment,700,5,Musicinvestment,5067.09,13348.38
157,37557,"2020-06-05",9287849202,Investment,790,2,Helpinvestment,2847.15,14848.23
282,93854,"2020-10-08",3274150100,Investment,660,2,Helpinvestment,1691.47,12981.45
178,13568,"2020-06-26",6556879216,Savings,462,5,Musicinvestment,7513.4,1144.73
823,19359,"2022-04-02",1402844576,Savings,695,2,Helpinvestment,3037.68,-3526.9
31,65232,"2020-01-31",7414476694,Checking,751,4,Characterinvestment,9048.76,13756.57
1547,39302,"2024-03-26",1133303244,Investment,729,3,Clearinvestment,1153.19,1544.77
533,16117,"2021-06-16",7414476694,Checking,751,5,Musicinvestment,9954.48,8178.06
136,57156,"2020-05-15",2507273526,Savings,778,4,Characterinvestment,4835.88,8001.55
660,48597,"2021-10-21",7750543145,Savings,640,3,Clearinvestment,1252.4,13014.76
518,48572,"2021-06-01",6656233056,Investment,418,5,Musicinvestment,4900.2,11043.24
815,17668,"2022-03-25",1210678639,Investment,518,3,Clearinvestment,5431.41,5002.53
614,97139,"2021-09-05",7268934381,Savings,666,1,Decadeinvestment,9946.85,-1097.91
997,78210,"2022-09-23",9539212672,Checking,664,4,Characterinvestment,6156.91,5530.47
1611,27161,"2024-05-29",4959466220,Investment,521,4,Characterinvestment,1789.46,13550.71
1417,46833,"2023-11-17",3816279528,Investment,674,2,Helpinvestment,3512.27,7528.51
748,29092,"2022-01-17",6065704667,Checking,350,1,Decadeinvestment,5532.92,14916.31
388,54798,"2021-01-22",7268934381,Savings,666,1,Decadeinvestment,4143.92,12803.57
74,74918,"2020-03-14",3221389644,Savings,600,4,Characterinvestment,7015.9,281.44
1053,40333,"2022-11-18",6051679619,Checking,539,4,Characterinvestment,8358.0,-1950.9
1450,37594,"2023-12-20",1402844576,Savings,695,4,Characterinvestment,2403.74,2384.15
1660,76632,"2024-07-17",3297859812,Checking,628,5,Musicinvestment,8190.95,779.21
1208,48560,"2023-04-22",2387898494,Investment,827,1,Decadeinvestment,2195.72,2235.81
956,2688,"2022-08-13",8745713343,Checking,601,5,Musicinvestment,5444.52,2638.71
587,41682,"2021-08-09",5159171446,Savings,508,4,Characterinvestment,3297.71,1201.23
926,49301,"2022-07-14",3080407149,Savings,579,1,Decadeinvestment,5446.21,-1226.55
1384,49606,"2023-10-15",8735587101,Checking,836,4,Characterinvestment,5083.1,7296.62
1472,66277,"2024-01-11",9846911760,Investment,728,1,Decadeinvestment,9541.81,6467.19
850,84151,"2022-04-29",7740150564,Investment,586,5,Musicinvestment,5541.39,-2122.72
1282,45691,"2023-07-05",5244343629,Savings,800,1,Decadeinvestment,2926.39,3013.66
178,72413,"2020-06-26",8185036628,Savings,709,1,Decadeinvestment,4781.24,13338.83
1498,54098,"2024-02-06",9846911760,Investment,728,1,Decadeinvestment,7237.0,7041.31
978,58654,"2022-09-04",2768618389,Savings,681,3,Clearinvestment,2059.36,8657.68
1156,89564,"2023-03-01",2507273526,Savings,778,5,Musicinvestment,5864.09,10800.93
194,48908,"2020-07-12",1075123078,Savings,411,1,Decadeinvestment,2298.56,8357.35
1123,47760,"2023-01-27",7454293392,Investment,628,2,Helpinvestment,9516.42,8478.13
1586,19324,"2024-05-04",9992038947,Investment,664,5,Musicinvestment,3150.09,-3860.53
44,67772,"2020-02-13",3080407149,Savings,579,4,Characterinvestment,9516.16,6333.28
1366,74586,"2023-09-27",1378115510,Savings,677,2,Helpinvestment,4788.04,10717.55
1026,49181,"2022-10-22",2389511583,Savings,819,2,Helpinvestment,2595.31,-2714.19
842,75132,"2022-04-21",3040393128,Checking,439,4,Characterinvestment,1412.02,11037.63
1395,55923,"2023-10-26",3221389644,Savings,600,5,Musicinvestment,5228.4,404.89
870,11010,"2022-05-19",2743334768,Investment,398,5,Musicinvestment,4652.82,-4077.05
590,28487,"2021-08-12",2507273526,Savings,778,5,Musicinvestment,2266.07,5596.54
409,137,"2021-02-12",5623049910,Checking,438,5,Musicinvestment,1382.83,-3508.37
1561,60974,"2024-04-09",2342810792,Savings,816,3,Clearinvestment,3300.68,4595.59
178,50901,"2020-06-26",9356198692,Savings,506,4,Characterinvestment,8473.72,13488.51
381,39191,"2021-01-15",6920920144,Checking,748,3,Clearinvestment,9102.67,-588.65
870,2018,"2022-05-19",2507273526,Savings,778,5,Musicinvestment,9978.29,253.55
1328,28562,"2023-08-20",2100030995,Investment,357,1,Decadeinvestment,5623.77,11744.14
265,9610,"2020-09-21",6440589972,Investment,338,3,Clearinvestment,2808.43,10927.47
1298,67312,"2023-07-21",6051679619,Checking,539,4,Characterinvestment,8158.47,9783.16
1079,25231,"2022-12-14",3126616099,Savings,443,4,Characterinvestment,1057.49,7661.44
1749,87469,"2024-10-14",6920920144,Checking,748,4,Characterinvestment,1143.23,-3544.96
1774,11763,"2024-11-08",3249098952,Savings,523,2,Helpinvestment,7591.23,14072.42
1259,14459,"2023-06-12",7413651771,Checking,442,3,Clearinvestment,3334.72,10892.97
573,95142,"2021-07-26",7493577945,Investment,678,4,Characterinvestment,9929.42,5145.81
927,39788,"2022-07-15",7850976653,Investment,698,2,Helpinvestment,2695.24,5251.34
1232,13919,"2023-05-16",5341948287,Savings,705,4,Characterinvestment,8643.89,-3902.15
638,77358,"2021-09-29",8666354042,Savings,558,3,Clearinvestment,1269.49,1026.74
1403,4469,"2023-11-03",4467657561,Checking,576,5,Musicinvestment,5321.69,-871.71
173,31287,"2020-06-21",3274150100,Investment,660,2,Helpinvestment,7360.01,9200.29
728,66362,"2021-12-28",5002360478,Investment,467,1,Decadeinvestment,6196.86,99.13
1639,80727,"2024-06-26",5244343629,Savings,800,1,Decadeinvestment,2704.94,5193.31
1651,55602,"2024-07-08",3040393128,Checking,439,3,Clearinvestment,5745.3,10789.67
217,72889,"2020-08-04",1594417161,Investment,415,5,Musicinvestment,2039.05,-3318.33
539,69691,"2021-06-22",8466553961,Checking,513,1,Decadeinvestment,3032.51,11068.76
1654,69495,"2024-07-11",1210678639,Investment,518,4,Characterinvestment,7034.71,13225.01
721,10707,"2021-12-21",2835651681,Investment,828,5,Musicinvestment,1214.93,12325.48
667,82958,"2021-10-28",6196253681,Savings,834,2,Helpinvestment,8388.15,7172.75
212,90016,"2020-07-30",3816279528,Investment,674,2,Helpinvestment,3384.92,-4546.67
673,92416,"2021-11-03",1075123078,Savings,411,1,Decadeinvestment,2747.61,9736.08
1029,87176,"2022-10-25",9641676419,Checking,792,5,Musicinvestment,7227.34,4066.45
556,6340,"2021-07-09",5159171446,Savings,508,2,Helpinvestment,6367.25,-611.78
1104,16392,"2023-01-08",1075123078,Savings,411,2,Helpinvestment,7959.41,10498.17
152,42307,"2020-05-31",7850976653,Investment,698,1,Decadeinvestment,1099.06,14085.69
1404,42671,"2023-11-04",9559156298,Investment,490,3,Clearinvestment,5614.72,2784.21
67,34329,"2020-03-07",4155141978,Investment,700,4,Characterinvestment,3331.56,13765.27
1789,59940,"2024-11-23",7413651771,Checking,442,1,Decadeinvestment,1439.8,-4498.48
1446,15279,"2023-12-16",3399529185,Savings,804,3,Clearinvestment,7710.53,3850.75
1093,3851,"2022-12-28",9543734386,Savings,612,5,Musicinvestment,5840.88,-2690.63
330,33128,"2020-11-25",1210678639,Investment,518,5,Musicinvestment,8183.42,12430.53
1219,29502,"2023-05-03",6440589972,Investment,338,1,Decadeinvestment,4934.25,-1061.59
1552,64267,"2024-03-31",7156618058,Savings,644,3,Clearinvestment,9764.31,1336.78
589,14998,"2021-08-11",3080407149,Savings,579,4,Characterinvestment,4589.38,9409.39
990,82484,"2022-09-16",4467657561,Checking,576,4,Characterinvestment,2816.58,10643.43
269,19394,"2020-09-25",1810851648,Savings,657,5,Musicinvestment,1505.66,-3067.31
235,74382,"2020-08-22",1810851648,Savings,657,4,Characterinvestment,6196.77,14995.17
1447,94790,"2023-12-17",2988264762,Checking,843,5,Musicinvestment,5336.49,7416.21
1712,19419,"2024-09-07",7413651771,Checking,442,5,Musicinvestment,6489.56,3388.42
560,10319,"2021-07-13",1905214712,Checking,323,5,Musicinvestment,7946.75,4059.84
347,72437,"2020-12-12",8713903249,Investment,540,4,Characterinvestment,9622.35,-4872.04
1443,77147,"2023-12-13",8512646775,Savings,664,1,Decadeinvestment,1463.55,14260.66
685,45293,"2021-11-15",3040393128,Checking,439,5,Musicinvestment,6675.59,9333.7
833,60276,"2022-04-12",3399529185,Savings,804,2,Helpinvestment,9390.33,7422.57
193,66525,"2020-07-11",2768618389,Savings,681,5,Musicinvestment,4096.32,-3111.39
395,2175,"2021-01-29",6983934777,Investment,456,2,Helpinvestment,9786.09,9889.53
1203,99604,"2023-04-17",4051390763,Investment,310,3,Clearinvestment,8219.57,4991.94
4,45313,"2020-01-04",8745713343,Checking,601,2,Helpinvestment,8127.72,2435.54
772,38409,"2022-02-10",9846911760,Investment,728,1,Decadeinvestment,2397.72,1874.6
1796,32152,"2024-11-30",7750543145,Savings,640,5,Musicinvestment,5681.81,8348.6
1464,63324,"2024-01-03",9992038947,Investment,664,5,Musicinvestment,7586.73,6685.11
596,28984,"2021-08-18",6656233056,Investment,418,4,Characterinvestment,1090.7,14399.83
1053,20179,"2022-11-18",4051390763,Investment,310,1,Decadeinvestment,6417.67,-54.29
723,52298,"2021-12-23",2342810792,Savings,816,3,Clearinvestment,6607.84,1350.11
1202,49864,"2023-04-16",9992038947,Investment,664,2,Helpinvestment,8882.21,12542.2
773,87693,"2022-02-11",2342810792,Savings,816,4,Characterinvestment,3202.75,-2740.94
1126,89291,"2023-01-30",2835651681,Investment,828,1,Decadeinvestment,5106.67,-3477.73
797,50763,"2022-03-07",7268934381,Savings,666,5,Musicinvestment,3525.81,-4012.85
1759,90061,"2024-10-24",8330786189,Savings,416,2,Helpinvestment,9500.48,9614.29
74,1580,"2020-03-14",6051679619,Checking,539,1,Decadeinvestment,5974.54,11944.22
1197,36678,"2023-04-11",5623049910,Checking,438,1,Decadeinvestment,2870.07,2843.62
1201,15429,"2023-04-15",5002360478,Investment,467,4,Characterinvestment,3606.16,1533.36
474,54598,"2021-04-18",6440589972,Investment,338,2,Helpinvestment,5076.86,14068.65
145,7003,"2020-05-24",4155141978,Investment,700,3,Clearinvestment,3398.33,13618.19
514,29845,"2021-05-28",6556879216,Savings,462,2,Helpinvestment,8955.16,-742.98
999,4477,"2022-09-25",3302270666,Savings,726,2,Helpinvestment,2927.49,8163.91
1025,19623,"2022-10-21",5244343629,Savings,800,3,Clearinvestment,4943.64,12966.65
17,49540,"2020-01-17",3080407149,Savings,579,3,Clearinvestment,3122.07,-3810.0
687,65132,"2021-11-17",1402844576,Savings,695,5,Musicinvestment,1879.25,-2278.75
574,44916,"2021-07-27",2768618389,Savings,681,3,Clearinvestment,7665.97,-1991.4
1438,53341,"2023-12-08",2335408268,Checking,561,2,Helpinvestment,7243.06,14678.24
425,17679,"2021-02-28",2768618389,Savings,681,4,Characterinvestment,3085.41,5157.19
693,12673,"2021-11-23",2768618389,Savings,681,5,Musicinvestment,8351.6,-4478.54
254,58910,"2020-09-10",5341948287,Savings,705,2,Helpinvestment,7555.65,13421.05
1032,81733,"2022-10-28",2389511583,Savings,819,1,Decadeinvestment,3215.41,12178.22
1437,93363,"2023-12-07",7413651771,Checking,442,1,Decadeinvestment,6900.12,-3390.09
1606,56507,"2024-05-24",2171840078,Savings,836,1,Decadeinvestment,5411.25,-2560.94
1022,25108,"2022-10-18",9356198692,Savings,506,5,Musicinvestment,5326.04,13275.18
137,43861,"2020-05-16",9559156298,Investment,490,5,Musicinvestment,9377.26,-4390.76
1332,41314,"2023-08-24",2829800635,Investment,521,1,Decadeinvestment,8707.65,14225.29
626,65582,"2021-09-17",9287849202,Investment,790,3,Clearinvestment,1876.04,6721.99
775,84035,"2022-02-13",8138063800,Savings,601,2,Helpinvestment,7855.36,12555.42
1725,79598,"2024-09-20",8745713343,Checking,601,5,Musicinvestment,6816.73,11418.27
757,78834,"2022-01-26",7740150564,Investment,586,1,Decadeinvestment,4872.43,1015.78
223,13117,"2020-08-10",6556879216,Savings,462,5,Musicinvestment,5451.73,-3932.54
366,5427,"2020-12-31",4095934095,Savings,315,1,Decadeinvestment,2974.24,6205.96
1474,53453,"2024-01-13",6440589972,Investment,338,1,Decadeinvestment,3926.37,9541.09
1336,40022,"2023-08-28",9343070075,Investment,339,3,Clearinvestment,4073.73,8582.17
1257,7152,"2023-06-10",1810851648,Savings,657,4,Characterinvestment,1256.76,12869.17
1723,77076,"2024-09-18",5255412319,Savings,313,1,Decadeinvestment,9489.04,2068.7
1340,14806,"2023-09-01",6920920144,Checking,748,5,Musicinvestment,2034.01,9683.66
1509,10185,"2024-02-17",9992038947,Investment,664,5,Musicinvestment,9734.8,6660.71
604,12224,"2021-08-26",2829800635,Investment,521,2,Helpinvestment,8001.2,26.96
1633,69118,"2024-06-20",5255412319,Savings,313,1,Decadeinvestment,5178.91,-1847.02
654,87081,"2021-10-15",5255412319,Savings,313,3,Clearinvestment,9002.59,2790.24
1039,93069,"2022-11-04",5255412319,Savings,313,2,Helpinvestment,9134.35,6451.71
1714,43083,"2024-09-09",5341948287,Savings,705,5,Musicinvestment,4906.75,14780.21
240,83740,"2020-08-27",1402844576,Savings,695,2,Helpinvestment,5099.62,-2970.08
1006,46550,"2022-10-02",4155141978,Investment,700,3,Clearinvestment,9991.19,12779.78
696,45024,"2021-11-26",2027696396,Investment,719,4,Characterinvestment,7297.61,6522.78
1610,19697,"2024-05-28",6221773017,Investment,476,3,Clearinvestment,9469.86,11737.71
1129,22699,"2023-02-02",2988264762,Checking,843,2,Helpinvestment,3888.11,9458.24
662,56336,"2021-10-23",9641676419,Checking,792,2,Helpinvestment,6946.62,12997.29
237,27982,"2020-08-24",2971836125,Checking,359,5,Musicinvestment,4740.1,9936.63
888,64740,"2022-06-06",2552240900,Investment,553,3,Clearinvestment,2702.32,10494.0
921,15041,"2022-07-09",8466553961,Checking,513,1,Decadeinvestment,4889.75,-3418.33
1654,59169,"2024-07-11",2743334768,Investment,398,3,Clearinvestment,4029.32,1075.29
661,38322,"2021-10-22",8512646775,Savings,664,5,Musicinvestment,5332.02,692.08
970,35207,"2022-08-27",7454293392,Investment,628,3,Clearinvestment,3769.39,-1719.41
957,22940,"2022-08-14",8023173848,Savings,789,3,Clearinvestment,9454.05,5475.57
240,10125,"2020-08-27",3040393128,Checking,439,1,Decadeinvestment,1695.42,-4598.42
811,48234,"2022-03-21",2387898494,Investment,827,4,Characterinvestment,5058.05,-3806.28
966,66197,"2022-08-23",2743334768,Investment,398,5,Musicinvestment,3485.85,-2916.58
330,13460,"2020-11-25",3126616099,Savings,443,3,Clearinvestment,1812.93,9601.07
372,43860,"2021-01-06",8466553961,Checking,513,5,Musicinvestment,5520.93,-3229.39
1558,3750,"2024-04-06",8512646775,Savings,664,1,Decadeinvestment,3779.06,12815.79
1393,59547,"2023-10-24",1133303244,Investment,729,4,Characterinvestment,7011.89,6527.73
1669,21505,"2024-07-26",2552240900,Investment,553,3,Clearinvestment,9825.31,11918.89
893,78570,"2022-06-11",6684283366,Investment,776,1,Decadeinvestment,3492.36,-1262.57
518,78072,"2021-06-01",4155141978,Investment,700,3,Clearinvestment,7994.46,-2867.04
472,14222,"2021-04-16",5866494339,Investment,422,2,Helpinvestment,5934.61,8935.02
1119,32584,"2023-01-23",2552240900,Investment,553,3,Clearinvestment,2136.14,6694.68
224,33964,"2020-08-11",1764838640,Investment,783,5,Musicinvestment,2059.2,1051.8
888,93395,"2022-06-06",6051679619,Checking,539,2,Helpinvestment,5700.65,-1375.59
1324,3641,"2023-08-16",6556879216,Savings,462,2,Helpinvestment,6917.99,6641.59
848,37423,"2022-04-27",5341948287,Savings,705,3,Clearinvestment,6002.35,6741.63
1529,62158,"2024-03-08",2335408268,Checking,561,1,Decadeinvestment,4968.7,4241.37
632,34798,"2021-09-23",9846911760,Investment,728,3,Clearinvestment,8069.93,4741.73
665,76820,"2021-10-26",1133303244,Investment,729,5,Musicinvestment,3699.62,13430.79
1804,87342,"2024-12-08",6983934777,Investment,456,2,Helpinvestment,1664.01,12205.01
1745,88546,"2024-10-10",2171840078,Savings,836,2,Helpinvestment,7315.46,9094.06
1172,91033,"2023-03-17",1133303244,Investment,729,1,Decadeinvestment,7551.18,1744.23
1075,20564,"2022-12-10",3080407149,Savings,579,1,Decadeinvestment,2793.25,14947.53
263,52214,"2020-09-19",1594417161,Investment,415,1,Decadeinvestment,9936.25,12544.92
582,36145,"2021-08-04",5646590499,Investment,814,4,Characterinvestment,9018.45,-2252.8
687,60436,"2021-11-17",5988217223,Checking,760,4,Characterinvestment,8815.61,-826.99
1206,6660,"2023-04-20",4095934095,Savings,315,3,Clearinvestment,3919.63,2453.82
970,96197,"2022-08-27",1133303244,Investment,729,4,Characterinvestment,6400.19,-2274.32
1164,21579,"2023-03-09",1133303244,Investment,729,1,Decadeinvestment,9034.06,2424.66
697,4736,"2021-11-27",3249098952,Savings,523,3,Clearinvestment,5359.11,4861.93
189,76380,"2020-07-07",2171840078,Savings,836,1,Decadeinvestment,7618.68,10620.04
1816,86745,"2024-12-20",7156618058,Savings,644,5,Musicinvestment,7035.37,14470.99
900,76865,"2022-06-18",2507273526,Savings,778,5,Musicinvestment,3695.21,1904.54
1000,55172,"2022-09-26",8902869633,Savings,721,3,Clearinvestment,3365.86,11097.13
541,12285,"2021-06-24",2507273526,Savings,778,2,Helpinvestment,1541.27,10748.48
1746,48498,"2024-10-11",1764838640,Investment,783,3,Clearinvestment,7233.25,6350.63
162,30195,"2020-06-10",5159171446,Savings,508,1,Decadeinvestment,3342.34,11582.84
